"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.673076923076923,0.980769230769231,0.511322115384615,0.230711736235099,52,52
"catch",0.578947368421053,0.988835725677831,0.508333333333333,0.295160400247619,627,627
