"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_r_E",0.525715680684433,0.510423072283593,-0.334410077055537,0.0022347348877993,0.00821200088255471
"sigma_mu_E",0.711928368858971,0.811958901313231,0.324794259891275,0.0022347348877993,0.00821200088255471
"sigma_eps_E",0.184445520494219,0.201046129165484,0.247768110917299,0.0022347348877993,0.00821200088255471
"r_E",3.61824639373756,3.83833906718777,0.176508070135561,0.0022347348877993,0.00821200088255471
"sigma_mu_C",0.705340365942348,0.696873190648635,0.137051572499707,0.0022347348877993,0.00821200088255471
"sigma_r_C",0.773528175216525,0.781338860902598,0.127900874221431,0.0022347348877993,0.00821200088255471
"r_C",1.67127427179762,1.63802821740565,-0.123907206500348,0.0022347348877993,0.00821200088255471
"sigma_IE",0.137797696485791,0.174907750259984,0.0920597626679157,0.0022347348877993,0.00821200088255471
"phi_C",0.243702681099849,0.316205044172308,0.0851891444751215,0.0022347348877993,0.00821200088255471
"R_G",1.32196335307832,1.32520994361334,0.0367246979509628,0.0022347348877993,0.00821200088255471
"R_G_boat",3.99503872619898,3.9261832654371,-0.0334131259221047,0.0022347348877993,0.00821200088255471
"sigma_eps_C",0.092187912334627,0.0931348456540276,-0.0238144573069094,0.0022347348877993,0.00821200088255471
"phi_E",0.255438485558823,0.277990266548149,-0.0124640177899485,0.0022347348877993,0.00821200088255471
