"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.07459440975606,1.17298755106878,3.04433263234399,5.13374012648868,3368,1
"mu_mu_C[1]",0.158132182931988,-2.07221757964688,0.28651188375133,1.91015171055389,3300,1.0017
"sigma_eps_E",0.22044325986395,0.00691756703976439,0.184741843061852,0.607308126983881,173,1.0134
"sigma_eps_C",0.0968681015468515,0.00569447512939274,0.0922247242632639,0.226485663683151,1682,1.0001
"phi_E",0.200982589984597,-0.665864068921962,0.255669083576677,0.837787869943212,1883,1.0002
"phi_C",0.191363108288889,-0.649301122534475,0.245014524854994,0.807190066607305,3218,1.0006
"sigma_r_E",0.495442883086857,0.0753040730279385,0.525333228183449,0.690115877758468,120,1.0209
"sigma_r_C",0.774338925947719,0.698136585981108,0.773596057279537,0.853696607219953,9450,1.0001
"r_E",260.519753298597,2.09969378842774,3.62351671269063,176.346117367793,385,1.0131
"r_C",1.68170113332287,1.37212251026409,1.67098097377513,2.05172526059601,9158,1.0001
"sigma_mu_E",1.14083945465375,0.0330481487152374,0.714096189019788,5.10145350221534,4196,1
"sigma_mu_C",1.07336029576931,0.0322819322840938,0.705340365942348,4.50891345297217,4359,1.0014
"sigma_IE",0.199720005860968,0.00520264189529299,0.138296083923883,0.737015834450522,9305,0.9996
"R_G",1.32179203815661,1.26186222765522,1.32202882131604,1.38221088982773,10865,0.9996
"R_G_boat",4.53932572812301,1.51735448958879,3.99355429814586,10.9258838652543,8518,1.0002
"B1",0.438646241357442,0.0748875488749165,0.443723543127668,0.77996483843008,2036,1.0014
"B2",0.12030536156394,-0.881131487481568,0.0995043567207351,1.24860825880326,5632,0.9998
"B1_C",-0.177024777916938,-0.350374361887987,-0.177327833489522,0.00552170585037126,8621,0.9998
