"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,44,0.931015361388205,7.948,8,251.8464,0.0155730017886604,0.929493071356208,FALSE
2,2500,19,0.991804529999842,9.892,10,986.4312,0.00575084404533346,0.964716607032733,FALSE
3,2500,15,0.980290949616904,8.9868,9,509.4444,0.00834820845455547,0.926359291171133,FALSE
4,2500,22,0.975902097823825,8.986,9,509.0376,0.0102741545807847,1.01359000063596,FALSE
