"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1259.19196208451,16.2544480850168,119.471895422891,63,-1139.72
"catch",1649,-3164.14323533813,46.7838157605362,45.2286255712745,0,-3118.91
