"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.000), 0.300)",1.04602785990872,0.321003238950326,1.32179203815661,0.0308032046980156,1.32202882131604,1.26186222765522,1.38221088982773,0.904,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.200982589984597,0.415556586620938,0.255669083576677,-0.665864068921962,0.837787869943212,0.071,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.191363108288889,0.399303227188007,0.245014524854994,-0.649301122534475,0.807190066607305,0.107,TRUE
"B1","normal(0, 1.0)",0,1,0.438646241357442,0.178579184205482,0.443723543127668,0.0748875488749165,0.77996483843008,0.821,FALSE
"B2","normal(0, 1.0)",0,1,0.12030536156394,0.545663615249566,0.0995043567207351,-0.881131487481568,1.24860825880326,0.454,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.07459440975606,0.91362625507893,3.04433263234399,1.17298755106878,5.13374012648868,0.543,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.158132182931988,0.894620113843076,0.28651188375133,-2.07221757964688,1.91015171055389,0.553,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.22044325986395,0.167005771916638,0.184741843061852,0.00691756703976439,0.607308126983881,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.0968681015468515,0.0596548558713894,0.0922247242632639,0.00569447512939274,0.226485663683151,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.495442883086857,0.140296084324344,0.525333228183449,0.0753040730279385,0.690115877758468,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.774338925947719,0.04066919210066,0.773596057279537,0.698136585981108,0.853696607219953,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.14083945465375,1.48392305773697,0.714096189019788,0.0330481487152374,5.10145350221534,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.07336029576931,1.21349861456277,0.705340365942348,0.0322819322840938,4.50891345297217,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.177024777916938,0.0891772717577065,-0.177327833489522,-0.350374361887987,0.00552170585037126,0.911,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.53932572812301,2.38338306257217,3.99355429814586,1.51735448958879,10.9258838652543,0.013,TRUE
