"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.68405911869064,0.631636294111949,0.482615341706743,0.00561457291181567,0.00542134868570825
"sigma_eps_E",0.561358173746471,0.555343857539701,-0.136152689408505,0.00561457291181567,0.00542134868570825
"r_E",17.957613780527,17.9042479583026,-0.102113355666101,0.00561457291181567,0.00542134868570825
"sigma_r_E",0.235980266164538,0.236331692057839,0.0974271758881389,0.00561457291181567,0.00542134868570825
"sigma_IE",0.47094472281605,0.448245010382566,-0.0761631729277501,0.00561457291181567,0.00542134868570825
"sigma_mu_C",0.698621795996222,0.606021635999001,0.0667034860093604,0.00561457291181567,0.00542134868570825
"R_G",1.27116667278926,1.27222344276928,0.0619015128093977,0.00561457291181567,0.00542134868570825
"phi_E",0.469679332414231,0.476179544883868,0.032822585773443,0.00561457291181567,0.00542134868570825
"sigma_eps_C",0.213830962652379,0.209407261695751,-0.0168604286251976,0.00561457291181567,0.00542134868570825
"r_C",0.904188228088879,0.906310758059121,0.00562900396045827,0.00561457291181567,0.00542134868570825
"sigma_r_C",1.05164842498403,1.05041625722584,-0.00557464104437758,0.00561457291181567,0.00542134868570825
"phi_C",0.853712714527101,0.851399748725857,-0.00497643097071524,0.00561457291181567,0.00542134868570825
"R_T",0.499654332491264,0.500874724216075,-0.00047982665633736,0.00561457291181567,0.00542134868570825
