"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.653846153846154,1,0.508918269230769,0.240101850943214,52,52
"catch",0.682242990654206,0.98714953271028,0.501540595794392,0.280300214790245,856,856
