"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.634615384615385,0.980769230769231,0.524471153846154,0.24744581826152,52,52
"catch",0.677570093457944,0.981308411214953,0.50081191588785,0.279652898304953,856,856
