"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.738461538461539,0.984615384615385,0.491371794871795,0.25929056582358,195,195
"catch",0.56551724137931,0.993103448275862,0.509310344827586,0.282406108837801,145,145
