"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,1,0.996279474514224,9.9996,10,1024.1272,0.0034968990136875,0.700338595259353,FALSE
2,2500,4,0.99351284665347,9.9536,10,1009.7632,0.00517391757458741,0.733340613924259,FALSE
3,2500,3,0.997863744247413,10.0112,11,1113.1484,0.00325005413661486,0.768985646183136,FALSE
4,2500,17,0.986089315271486,8.986,9,509.0428,0.00790668148375094,0.763870500137236,FALSE
