"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.699473310811954,10.3235072824806,2.37530699282746,0.011079254687486,0.0336262668998317
"r_C",0.906889416548524,0.996366143305726,1.47871099367351,0.011079254687486,0.0336262668998317
"sigma_r_C",1.05008107897876,1.00182189523314,-1.43073096178151,0.011079254687486,0.0336262668998317
"sigma_eps_C",0.260618292481597,0.194958012155462,-1.10441050691785,0.011079254687486,0.0336262668998317
"sigma_r_E",0.234726002816133,0.261705492194896,1.06854828270507,0.011079254687486,0.0336262668998317
"phi_C",0.775955552452385,0.882682954560557,1.06475598890231,0.011079254687486,0.0336262668998317
"r_E",18.1500403098491,14.60072180418,-1.01305810790415,0.011079254687486,0.0336262668998317
"phi_E",0.490511007923934,0.567910051757948,0.804531263763873,0.011079254687486,0.0336262668998317
"sigma_eps_E",0.584276830499825,0.554767151748941,-0.646733912744438,0.011079254687486,0.0336262668998317
"sigma_IE",0.48466857397922,0.36751791996343,-0.586341680583041,0.011079254687486,0.0336262668998317
"R_T",0.833398240889222,0.837101489765369,0.361217570274411,0.011079254687486,0.0336262668998317
"R_G",1.27130397706103,1.27350919141778,0.148641812136598,0.011079254687486,0.0336262668998317
"sigma_mu_C",0.726737447760199,1.10725015628516,0.00406172693150608,0.011079254687486,0.0336262668998317
