"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
40,"2024-10-25","2024-10-25",1,1,1,1,1,1,6,0,TRUE,1.1702628714751,0.780588030899768
41,"2024-10-26","2024-10-26",1,1,1,1,1,1,15,0,TRUE,0.958349089521284,0.682352943255698
42,"2024-10-27","2024-10-27",1,1,1,1,1,1,10,0,TRUE,1.06228622983139,0.743434727796978
43,"2024-10-28","2024-10-28",1,0,0,0,0,0,0,0,FALSE,1.20324675283293,0.893348245671258
44,"2024-10-29","2024-10-29",1,0,0,0,0,0,0,0,FALSE,1.14707944345518,0.939047993316929
45,"2024-10-30","2024-10-30",1,1,1,1,1,1,4,0,TRUE,0.997246654436499,0.825385373580517
46,"2024-10-31","2024-10-31",1,1,1,1,1,1,2,0,TRUE,1.06354680923816,0.842023528092476
47,"2024-11-01","2024-11-01",1,1,1,1,1,1,16,0,TRUE,0.893321206708021,0.658318473136241
48,"2024-11-02","2024-11-02",1,1,1,1,1,1,39,0,TRUE,0.995875332458013,0.586553143329974
49,"2024-11-03","2024-11-03",1,0,0,0,0,0,0,0,FALSE,1.08205437734498,0.860841947061138
50,"2024-11-04","2024-11-04",1,0,0,0,0,0,0,0,FALSE,1.14564306435115,0.845471757587217
51,"2024-11-05","2024-11-05",1,1,1,1,1,1,7,0,TRUE,1.16144769725022,0.769875696289797
52,"2024-11-06","2024-11-06",1,1,1,1,1,1,10,0,TRUE,0.97795860839174,0.741984394986479
53,"2024-11-07","2024-11-07",1,1,1,1,1,1,11,0,TRUE,0.880155364944786,0.740996182118262
54,"2024-11-08","2024-11-08",1,1,1,1,1,1,23,0,TRUE,0.875037519134714,0.637186428321815
55,"2024-11-09","2024-11-09",1,1,1,1,1,1,24,1,TRUE,0.727982823910341,0.599908018875201
56,"2024-11-10","2024-11-10",1,0,0,0,0,0,0,0,FALSE,1.08873061874171,0.936534419581433
57,"2024-11-11","2024-11-11",1,0,0,0,0,0,0,0,FALSE,1.09526201985598,0.907775935692759
58,"2024-11-12","2024-11-12",1,0,0,0,0,0,0,0,FALSE,1.08094766594074,0.90189358502911
59,"2024-11-13","2024-11-13",1,1,1,1,1,1,9,0,TRUE,0.882215122179127,0.739375013075303
60,"2024-11-14","2024-11-14",1,1,1,1,1,1,17,0,TRUE,0.936107266051196,0.652958571180465
61,"2024-11-15","2024-11-15",1,1,1,1,1,1,27,0,TRUE,0.863219111538959,0.638245292272129
62,"2024-11-16","2024-11-16",1,1,1,1,1,1,34,0,TRUE,0.907687460517445,0.584785148069307
63,"2024-11-17","2024-11-17",1,0,0,0,0,0,0,0,FALSE,1.15765291270127,0.866828141518351
64,"2024-11-18","2024-11-18",1,0,0,0,0,0,0,0,FALSE,1.18882627183351,0.88053383661235
65,"2024-11-19","2024-11-19",1,1,1,1,1,1,8,0,TRUE,1.20832755543777,0.823584336480135
66,"2024-11-20","2024-11-20",1,1,0,1,0,1,0,0,TRUE,1.68954815984532,0.903109481002551
67,"2024-11-21","2024-11-21",1,1,1,1,1,1,5,0,TRUE,1.31694538834975,0.794197316858909
68,"2024-11-22","2024-11-22",1,1,1,1,1,1,4,0,TRUE,1.48269734534362,0.814921695472396
69,"2024-11-23","2024-11-23",1,1,1,1,1,1,16,0,TRUE,1.10334398653241,0.685183918901077
70,"2024-11-24","2024-11-24",1,0,0,0,0,0,0,0,FALSE,1.13719678469363,0.932846957352299
71,"2024-11-25","2024-11-25",1,0,0,0,0,0,0,0,FALSE,1.10750672967,0.993065426786389
72,"2024-11-26","2024-11-26",1,1,1,1,1,1,11,0,TRUE,0.851990040833033,0.750855684797731
73,"2024-11-27","2024-11-27",1,1,1,1,1,1,11,0,TRUE,0.888681817998764,0.740113908144954
74,"2024-11-28","2024-11-28",1,0,0,0,0,0,0,0,FALSE,1.14019202264031,0.88683236275792
75,"2024-11-29","2024-11-29",1,1,1,1,1,1,40,0,TRUE,1.20422779075554,0.567272914801198
76,"2024-11-30","2024-11-30",1,1,1,1,1,1,55,0,TRUE,1.19854752109459,0.495288099546785
