"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.22314213376128,0.010078679309616,1.22328424392758,1.20315702899559,1.24295992286908,0.974,FALSE
"R_T","beta(5.0, 1.0)",0.833333333333333,0.140859042454753,0.993501446751643,0.00646376689319465,0.995462894278809,0.97614936576734,0.999836730295859,0.954,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.836972985013374,0.0832350623705412,0.848466965120679,0.642219191177233,0.964691260489808,0.814,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.195492203470535,0.436988189291206,0.238328216720233,-0.663845660491321,0.884816683487701,0.023,TRUE
"B1","normal(0, 1.0)",0,1,0.28610894339772,0.151594982161142,0.286142269584957,-0.0131811134792807,0.587308908877804,0.848,FALSE
"B2","normal(0, 1.0)",0,1,0.673784959306174,0.379053338067956,0.666527303309372,-0.0380826244202045,1.44614176476518,0.621,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.112521712603793,0.223363218461174,-0.11561623169973,-0.550280030931908,0.325775063467707,0.777,FALSE
"mu_mu_E[1]","normal(2.996, 2.0)",2.99573227355399,2,1.9617519329148,1.20723199329612,1.83834419455938,-0.150344148392484,4.78148525052357,0.396,TRUE
"mu_mu_C[1]","normal(-2.303, 2.0)",-2.30258509299405,2,-0.864472730177815,1.13369473108443,-0.604191684419823,-3.79158898016987,0.894485071343832,0.433,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.803935096951501,0.164796485317859,0.790491270114855,0.517322576530699,1.16564633773819,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.369140793310726,0.169759305450772,0.362376783495852,0.0622041378755986,0.725984774602858,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.787443009221004,0.0628997232207113,0.784853362020952,0.672323835785408,0.916482660186424,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.12547216517803,0.0751959910617961,1.12284952948826,0.984383664534978,1.27902340074609,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.30696762310995,1.85991398331535,0.774621189823043,0.0336874294070462,5.87687284201325,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.4238322352971,2.0798023902622,0.822540528547662,0.0352803249695994,6.45807482568023,NA,FALSE
