"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.634615384615385,0.980769230769231,0.513365384615385,0.260765927180451,52,52
"catch",0.572567783094099,0.985645933014354,0.508163875598086,0.296517923156168,627,627
