"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,50.558,0.8262,FALSE,TRUE
"gear",3,"2024-12-03",27,23.498,0.6672,TRUE,TRUE
"gear",4,"2024-12-04",30,23.498,0.7315,TRUE,TRUE
"gear",5,"2024-12-05",20,23.498,0.4761,TRUE,TRUE
"gear",6,"2024-12-06",25,50.558,0.1922,FALSE,TRUE
"gear",7,"2024-12-07",31,50.558,0.2846,TRUE,TRUE
"gear",10,"2024-12-10",23,23.498,0.5647,TRUE,TRUE
"gear",11,"2024-12-11",20,23.498,0.4761,TRUE,TRUE
"gear",12,"2024-12-12",39,23.498,0.8662,FALSE,TRUE
"gear",13,"2024-12-13",22,50.558,0.1495,FALSE,TRUE
"gear",14,"2024-12-14",37,50.558,0.38,TRUE,TRUE
"gear",15,"2024-12-15",33,50.558,0.3164,TRUE,TRUE
"gear",18,"2024-12-18",32,23.498,0.7686,FALSE,TRUE
"gear",20,"2024-12-20",22,50.558,0.1495,FALSE,TRUE
"gear",21,"2024-12-21",20,50.558,0.123,FALSE,TRUE
"gear",22,"2024-12-22",19,50.558,0.1105,FALSE,TRUE
"gear",23,"2024-12-23",29,23.498,0.7112,TRUE,TRUE
"gear",24,"2024-12-24",31,23.498,0.7506,FALSE,TRUE
"gear",26,"2024-12-26",33,23.498,0.7855,FALSE,TRUE
"gear",27,"2024-12-27",50,50.558,0.5715,TRUE,TRUE
"gear",28,"2024-12-28",58,50.558,0.6692,TRUE,TRUE
"gear",31,"2024-12-31",96,75.657,0.735,TRUE,TRUE
"gear",32,"2025-01-01",55,78.443,0.3695,TRUE,TRUE
"gear",33,"2025-01-02",28,24.347,0.6678,TRUE,TRUE
"gear",34,"2025-01-03",55,52.384,0.6112,TRUE,TRUE
"gear",35,"2025-01-04",39,52.384,0.3899,TRUE,TRUE
"gear",38,"2025-01-07",19,24.347,0.4232,TRUE,TRUE
