"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2000,1,0.955488616331583,5.999,6,62.9825,0.0637294261055003,1.00598983199913,FALSE
2,2000,6,0.943378796252539,5.9955,6,62.9235,0.0644764790039466,0.910592970074662,FALSE
3,2000,3,0.943085601131104,5.998,6,62.9485,0.0690894782318276,0.991759282089254,FALSE
4,2000,28,0.926081353871484,5.9595,6,62.321,0.0700101969587256,1.0052088736657,FALSE
