"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.32414147242305,0.0315282912466891,1.32400482756591,1.26339129411435,1.38692852778514,0.924,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.0870700308669961,0.416916416006208,0.108620696856383,-0.71265878061705,0.819398513758169,0.068,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.228753845574134,0.425734510984477,-0.286271273355166,-0.883987448450738,0.688889395011953,0.048,TRUE
"B1","normal(0, 1.0)",0,1,0.473849332495594,0.163455098696738,0.472240355528965,0.141433355193089,0.797926719824779,0.837,FALSE
"B2","normal(0, 1.0)",0,1,0.0558283368937793,0.54285668518925,0.0383380435589374,-0.958973899655621,1.18010417169526,0.457,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.05531191269927,0.215644285181254,3.04591472727974,2.64101648284947,3.52143562942708,0.892,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.374991826916427,0.102537794113007,0.374108249205955,0.174791187739264,0.576038320777722,0.949,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.245787143195508,0.194874376322889,0.206164935512329,0.0108642579380916,0.741176911250964,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.140743599886972,0.0984934822494425,0.117882293301951,0.0202738383043742,0.3929660133704,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.563262697459352,0.0670559936845048,0.558008251423954,0.444959298078906,0.711109509927275,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,0.773041854314709,0.0383662520553943,0.772456601999758,0.699596602542041,0.850167720064465,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,11.3873689666241,269.305638026793,1.9830115933323,0.08981753629834,50.7530828468503,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,10.6615344824028,133.939099659198,2.0024552759294,0.0747342396698091,52.4638511781976,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.204787764002402,0.081726981954359,-0.204837544666227,-0.364877224888659,-0.0418694199613061,0.918,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.52534063354572,2.45481051105566,3.98131025175678,1.49065813188096,10.6317316855237,-0.016,TRUE
