"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.300), 0.300)",1.35983621788133,0.417304210635423,1.27935466529527,0.0186477075902108,1.27917842359446,1.24364841854272,1.3158197979977,0.955,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.423564131159447,0.285453704963351,0.456043377484442,-0.223555359679857,0.884793841956862,0.362,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.238443928353876,0.350181362583041,0.26759869205415,-0.509612394934651,0.831144813977963,0.217,TRUE
"B1","normal(0, 1.0)",0,1,0.764374975223095,0.0698080680749821,0.763263748624419,0.630109115210571,0.903121526345414,0.93,FALSE
"B2","normal(0, 1.0)",0,1,0.38554301785578,0.193636088039565,0.381183793569584,0.0105286606048209,0.778266544799085,0.806,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.1105512636663,0.269793413217428,3.10276782821251,2.60900294932478,3.70467255560749,0.865,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.0641861576997932,0.200866289549145,0.0518733992540024,-0.31697375487461,0.502535092130572,0.9,FALSE
"sigma_eps_E","half-cauchy(0, 2.0)",NA,NA,0.377001606920228,0.124328054633301,0.353486849199229,0.207417897076561,0.683783586258457,NA,FALSE
"sigma_eps_C","half-cauchy(0, 2.0)",NA,NA,0.331556956281653,0.104914369605948,0.312438763647975,0.186317212069927,0.584669448548194,NA,FALSE
"sigma_r_E","half-cauchy(0, 2.0)",NA,NA,0.554859531838184,0.0246295990131508,0.554439832796515,0.508287997427138,0.605493247356383,NA,FALSE
"sigma_r_C","half-cauchy(0, 2.0)",NA,NA,1.08783270565767,0.0337282573018343,1.08750438010945,1.02324269720819,1.1533271214096,NA,FALSE
"sigma_mu_E","half-cauchy(0, 2.0)",NA,NA,17.8798930678132,306.974327500415,2.00636745766191,0.0840729517304891,53.5431652720634,NA,FALSE
"sigma_mu_C","half-cauchy(0, 2.0)",NA,NA,38.5904335983994,2490.48804991937,1.99826204744433,0.0784613480195984,54.0899336773537,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.403058443259747,0.0671444894089255,-0.403637746084085,-0.533589615716096,-0.272505060132188,0.933,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.50772375148756,2.33638411555707,3.99899037846792,1.56734397007533,10.5346125487218,0.033,TRUE
