"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
36,"2025-01-05","2025-01-05",1,0,0,0,0,0,0,0,FALSE,2.28846142908932,1.29217987108724
37,"2025-01-06","2025-01-06",1,0,0,0,0,0,0,0,FALSE,2.29696286486022,1.35801494517278
38,"2025-01-07","2025-01-07",1,1,1,1,1,1,4,0,TRUE,1.19572653995744,1.26816745610376
39,"2025-01-08","2025-01-08",1,1,1,1,1,1,4,0,TRUE,1.10168916886463,1.1653052502368
40,"2025-01-09","2025-01-09",1,1,1,1,1,1,4,0,TRUE,1.09404005805426,1.07511315947734
41,"2025-01-10","2025-01-10",1,1,1,1,1,1,12,0,TRUE,1.11816443547772,0.94508802913436
42,"2025-01-11","2025-01-11",1,1,1,1,1,1,57,0,TRUE,0.924120794450529,0.786939818168179
43,"2025-01-12","2025-01-12",1,0,0,0,0,0,0,0,FALSE,2.34189777486017,1.13556707773098
44,"2025-01-13","2025-01-13",1,0,0,0,0,0,0,0,FALSE,2.31010780532199,1.16768197821052
45,"2025-01-14","2025-01-14",1,1,1,1,1,1,15,0,TRUE,1.04744729961881,0.979096890386038
46,"2025-01-15","2025-01-15",1,0,0,0,0,0,0,0,FALSE,2.19568644163609,1.16814430638097
47,"2025-01-16","2025-01-16",1,1,1,1,1,1,3,0,TRUE,1.2168663685538,1.1196116455768
48,"2025-01-17","2025-01-17",1,1,1,1,1,1,11,0,TRUE,1.02734857986425,0.992198023609307
49,"2025-01-18","2025-01-18",1,1,1,1,1,1,17,0,TRUE,1.01380628136872,0.976318871460309
50,"2025-01-19","2025-01-19",1,0,0,0,0,0,0,0,FALSE,2.31405936253855,1.24191952789175
51,"2025-01-20","2025-01-20",1,0,0,0,0,0,0,0,FALSE,2.2847992779006,1.32096378442784
52,"2025-01-21","2025-01-21",1,1,1,1,1,1,2,0,TRUE,1.22130666912351,1.2613304323662
53,"2025-01-22","2025-01-22",1,1,1,1,1,1,7,1,TRUE,1.29189575470886,1.18734580150951
54,"2025-01-23","2025-01-23",1,1,1,1,1,1,6,0,TRUE,1.22449236075293,1.20383506522222
55,"2025-01-24","2025-01-24",1,1,0,1,0,1,0,0,TRUE,1.31035557777696,1.22933701906883
56,"2025-01-25","2025-01-25",1,1,1,1,1,1,16,0,TRUE,1.00393653807986,1.0463151075739
57,"2025-01-26","2025-01-26",1,0,0,0,0,0,0,0,FALSE,2.39905603475607,1.2936570097054
58,"2025-01-27","2025-01-27",1,0,0,0,0,0,0,0,FALSE,2.5047034412148,1.3610159827663
59,"2025-01-28","2025-01-28",1,0,0,0,0,0,0,0,FALSE,2.41909773216758,1.31540421422828
60,"2025-01-29","2025-01-29",1,1,1,1,1,1,10,0,TRUE,1.10972912759092,1.10761448976108
61,"2025-01-30","2025-01-30",1,1,1,1,1,1,9,0,TRUE,1.13809458075589,1.07028996924502
62,"2025-01-31","2025-01-31",1,1,1,1,1,1,3,0,TRUE,1.21604826153,1.18305955053046
63,"2025-02-01","2025-02-01",1,1,1,1,1,1,4,0,TRUE,1.05004532667997,1.30624852513298
64,"2025-02-02","2025-02-02",1,0,0,0,0,0,0,0,FALSE,2.35294617201438,1.42605229789432
65,"2025-02-03","2025-02-03",1,0,0,0,0,0,0,0,FALSE,2.64675621688511,1.48534021537806
66,"2025-02-04","2025-02-04",1,0,0,0,0,0,0,0,FALSE,2.51813117671703,1.49091976071743
67,"2025-02-05","2025-02-05",1,1,1,1,1,1,1,0,TRUE,1.64657626201777,1.42320698491976
68,"2025-02-06","2025-02-06",1,1,1,1,1,1,3,0,TRUE,1.53951180846497,1.34317814889378
69,"2025-02-07","2025-02-07",1,1,1,1,1,1,4,0,TRUE,1.27541320108835,1.23367828937625
70,"2025-02-08","2025-02-08",1,1,1,1,1,1,21,0,TRUE,1.36978854334014,1.11420582976258
71,"2025-02-09","2025-02-09",1,0,0,0,0,0,0,0,FALSE,2.41816209101929,1.3366078296802
72,"2025-02-10","2025-02-10",1,0,0,0,0,0,0,0,FALSE,2.37285971024275,1.35914339921913
73,"2025-02-11","2025-02-11",1,1,1,1,1,1,8,0,TRUE,1.19337842169484,1.26539339565796
74,"2025-02-12","2025-02-12",1,1,1,1,1,1,3,0,TRUE,1.31795455552976,1.32170656690469
75,"2025-02-13","2025-02-13",1,0,0,0,0,0,0,0,FALSE,2.19991836127392,1.38274322150959
76,"2025-02-14","2025-02-14",1,1,1,1,1,1,5,0,TRUE,1.15076823758296,1.30628631921032
77,"2025-02-15","2025-02-15",1,1,1,1,1,1,6,0,TRUE,1.01421704213552,1.30444054088127
78,"2025-02-16","2025-02-16",1,0,0,0,0,0,0,0,FALSE,2.38741653438057,1.44952711041754
79,"2025-02-17","2025-02-17",1,0,0,0,0,0,0,0,FALSE,2.55881781179496,1.46831902166352
80,"2025-02-18","2025-02-18",1,0,0,0,0,0,0,0,FALSE,2.37306373354585,1.47343503277584
81,"2025-02-19","2025-02-19",1,1,1,1,1,1,2,0,TRUE,1.28950126942071,1.38980559128573
82,"2025-02-20","2025-02-20",1,1,1,1,1,1,7,0,TRUE,1.10392757223115,1.25429680843587
83,"2025-02-21","2025-02-21",1,1,1,1,1,1,4,0,TRUE,1.21701692794396,1.24769589632718
84,"2025-02-22","2025-02-22",1,1,1,1,1,1,5,0,TRUE,1.13772566179586,1.23638273891392
85,"2025-02-23","2025-02-23",1,0,0,0,0,0,0,0,FALSE,2.39266948895032,1.34534569398047
86,"2025-02-24","2025-02-24",1,0,0,0,0,0,0,0,FALSE,2.42203599695547,1.33861643613549
87,"2025-02-25","2025-02-25",1,1,1,1,1,1,2,0,TRUE,1.27941366388253,1.21708677581843
88,"2025-02-26","2025-02-26",1,1,1,1,1,1,13,0,TRUE,1.07954303822008,0.988094390905936
89,"2025-02-27","2025-02-27",1,1,1,1,1,1,6,0,TRUE,1.08099247575265,0.988966047527118
90,"2025-02-28","2025-02-28",1,1,1,1,1,1,38,1,TRUE,1.20697027211305,0.780450655031159
91,"2025-03-01","2025-03-01",1,1,1,1,1,1,22,0,TRUE,0.964570834001614,0.937222633552693
92,"2025-03-02","2025-03-02",1,0,0,0,0,0,0,0,FALSE,2.35050673904714,1.24794124343721
93,"2025-03-03","2025-03-03",1,0,0,0,0,0,0,0,FALSE,2.36626815738381,1.34149367379666
94,"2025-03-04","2025-03-04",1,1,1,1,1,3,1,0,TRUE,1.10541750639094,1.37003926737842
95,"2025-03-05","2025-03-05",1,1,1,1,1,3,2,0,TRUE,1.14451348220743,1.32957950561057
96,"2025-03-06","2025-03-06",1,1,1,1,1,3,5,0,TRUE,0.807983343797764,1.21200395761093
97,"2025-03-07","2025-03-07",1,1,1,1,1,3,3,0,TRUE,0.88393837330997,1.1556153537709
98,"2025-03-08","2025-03-08",1,1,1,1,1,3,15,0,TRUE,0.714952081838078,1.01879810680541
99,"2025-03-09","2025-03-09",1,0,0,0,0,0,0,0,FALSE,2.24462574066635,1.20941257205488
100,"2025-03-10","2025-03-10",1,0,0,0,0,0,0,0,FALSE,2.28401092963244,1.26255269952587
101,"2025-03-11","2025-03-11",1,1,1,1,1,3,8,0,TRUE,0.861258642369546,1.12085989928251
102,"2025-03-12","2025-03-12",1,1,1,1,1,3,3,0,TRUE,0.819620218841764,1.21105399676329
103,"2025-03-13","2025-03-13",1,0,0,0,0,0,0,0,FALSE,2.13739333832056,1.27443536140623
104,"2025-03-14","2025-03-14",1,1,1,1,1,3,3,0,TRUE,0.810975177005007,1.17285521598867
105,"2025-03-15","2025-03-15",1,1,1,1,1,3,16,0,TRUE,0.836562473439474,1.05496985188967
106,"2025-03-16","2025-03-16",1,0,0,0,0,0,0,0,FALSE,2.35168090442036,1.28876361817655
107,"2025-03-17","2025-03-17",1,0,0,0,0,0,0,0,FALSE,2.32969514848322,1.29497510585805
108,"2025-03-18","2025-03-18",1,1,1,1,1,3,8,0,TRUE,0.848272947841812,1.16823553257113
109,"2025-03-19","2025-03-19",1,1,1,1,1,3,5,0,TRUE,0.870214368581112,1.20198034621601
110,"2025-03-20","2025-03-20",1,1,1,1,1,3,2,0,TRUE,1.13281422969711,1.24005226002193
111,"2025-03-21","2025-03-21",1,1,1,1,1,3,5,0,TRUE,0.88260431438068,1.18192409955644
112,"2025-03-22","2025-03-22",1,1,1,1,1,3,7,0,TRUE,0.71448350572634,1.1577400054562
113,"2025-03-23","2025-03-23",1,0,0,0,0,0,0,0,FALSE,2.29412375332382,1.31701925325793
114,"2025-03-24","2025-03-24",1,0,0,0,0,0,0,0,FALSE,2.29819422336776,1.27327736725507
115,"2025-03-25","2025-03-25",1,1,1,1,1,3,9,0,TRUE,0.77879471880252,1.1003325501296
116,"2025-03-26","2025-03-26",1,0,0,0,0,0,0,0,FALSE,2.15599649678612,1.19395698544455
117,"2025-03-27","2025-03-27",1,1,1,1,1,3,8,0,TRUE,0.829217658689012,1.07680509538925
118,"2025-03-28","2025-03-28",1,1,1,1,1,3,12,0,TRUE,0.774585221893443,0.963382751428588
119,"2025-03-29","2025-03-29",1,1,1,1,1,3,15,0,TRUE,0.673062724598699,0.968986859778406
120,"2025-03-30","2025-03-30",1,0,0,0,0,0,0,0,FALSE,2.32814565818872,1.20076946083944
121,"2025-03-31","2025-03-31",1,0,0,0,0,0,0,0,FALSE,2.33738684200245,1.24015764445067
122,"2025-04-01","2025-04-01",1,1,1,1,1,3,7,0,TRUE,0.703197550538061,1.11058757678411
123,"2025-04-02","2025-04-02",1,1,1,1,1,3,3,0,TRUE,0.787217178099347,1.13361016428713
124,"2025-04-03","2025-04-03",1,1,1,1,1,3,15,0,TRUE,0.736379414902594,1.02299364224575
125,"2025-04-04","2025-04-04",1,1,1,1,1,3,12,0,TRUE,0.743836820726029,0.958359545296895
126,"2025-04-05","2025-04-05",1,1,1,1,1,3,21,0,TRUE,0.692218525007249,0.986847518521932
127,"2025-04-06","2025-04-06",1,0,0,0,0,0,0,0,FALSE,2.28760107402224,1.26715664693002
128,"2025-04-07","2025-04-07",1,0,0,0,0,0,0,0,FALSE,2.59310522150583,1.3822286418726
129,"2025-04-08","2025-04-08",1,0,0,0,0,0,0,0,FALSE,2.56146045449467,1.40695840208708
130,"2025-04-09","2025-04-09",1,0,0,0,0,0,0,0,FALSE,2.34121503242215,1.28288880979585
131,"2025-04-10","2025-04-10",1,1,1,1,1,3,12,0,TRUE,0.741028916110075,1.05186821223267
132,"2025-04-11","2025-04-11",1,1,1,1,1,3,9,0,TRUE,0.722832032110184,1.09536193737441
133,"2025-04-12","2025-04-12",1,0,0,0,0,0,0,0,FALSE,2.29289593229169,1.3224717981938
134,"2025-04-13","2025-04-13",1,0,0,0,0,0,0,0,FALSE,2.48704792771405,1.4211589559786
135,"2025-04-14","2025-04-14",1,0,0,0,0,0,0,0,FALSE,2.34512398318672,1.38569308032532
136,"2025-04-15","2025-04-15",1,1,1,1,1,3,6,0,TRUE,0.774381491717892,1.24524255132388
137,"2025-04-16","2025-04-16",1,0,0,0,0,0,0,0,FALSE,2.32234193600277,1.33885952766463
138,"2025-04-17","2025-04-17",1,0,0,0,0,0,0,0,FALSE,2.551002431477,1.28689098911993
139,"2025-04-18","2025-04-18",1,0,0,0,0,0,0,0,FALSE,2.40086705926558,1.1151668262351
140,"2025-04-19","2025-04-19",1,1,1,1,1,1,70,0,TRUE,0.957512330754396,0.671532318053477
141,"2025-04-20","2025-04-20",1,0,0,0,0,0,0,0,FALSE,2.37458353738378,1.10878617491833
142,"2025-04-21","2025-04-21",1,0,0,0,0,0,0,0,FALSE,2.54180808984854,1.28970793468736
143,"2025-04-22","2025-04-22",1,0,0,0,0,0,0,0,FALSE,2.36811996458843,1.25735660032563
144,"2025-04-23","2025-04-23",1,1,1,1,1,3,5,0,TRUE,0.835974224009459,1.09084207134305
145,"2025-04-24","2025-04-24",1,1,1,1,1,3,10,0,TRUE,0.75851122101164,0.978628587102429
146,"2025-04-25","2025-04-25",1,1,1,1,1,3,9,0,TRUE,0.755741303539209,1.04143960840307
147,"2025-04-26","2025-04-26",1,0,0,0,0,0,0,0,FALSE,2.38587489908844,1.25437952491433
148,"2025-04-27","2025-04-27",1,0,0,0,0,0,0,0,FALSE,2.50237668453375,1.30491733948558
149,"2025-04-28","2025-04-28",1,0,0,0,0,0,0,0,FALSE,2.36879795976862,1.23817580827546
150,"2025-04-29","2025-04-29",1,1,1,1,1,3,9,0,TRUE,0.729485826998675,1.01717811496976
151,"2025-04-30","2025-04-30",1,1,1,1,1,3,16,0,TRUE,0.718056226705068,0.913556564020987
152,"2025-05-01","2025-05-01",1,1,1,1,1,3,9,0,TRUE,0.729535785613689,0.979163504571949
153,"2025-05-02","2025-05-02",1,1,1,1,1,3,13,0,TRUE,0.727218149026602,0.921291865181003
154,"2025-05-03","2025-05-03",1,1,1,1,1,3,22,0,TRUE,0.704344223321894,0.948546761270829
155,"2025-05-04","2025-05-04",1,1,1,1,1,3,11,0,TRUE,0.692741998902134,1.09134244810761
156,"2025-05-05","2025-05-05",1,0,0,0,0,0,0,0,FALSE,2.3288615176069,1.25769467312912
157,"2025-05-06","2025-05-06",1,0,0,0,0,0,0,0,FALSE,2.35210269010925,1.2939180836059
158,"2025-05-07","2025-05-07",1,1,1,1,1,3,4,0,TRUE,0.970503028385816,1.22692466642068
159,"2025-05-08","2025-05-08",1,0,0,0,0,0,0,0,FALSE,2.37433824825071,1.38025573730182
160,"2025-05-09","2025-05-09",1,0,0,0,0,0,0,0,FALSE,2.59953411902395,1.43372568140913
161,"2025-05-10","2025-05-10",1,0,0,0,0,0,0,0,FALSE,2.57623149365281,1.44740757329053
162,"2025-05-11","2025-05-11",1,0,0,0,0,0,0,0,FALSE,2.59348149856999,1.38161644691645
163,"2025-05-12","2025-05-12",1,0,0,0,0,0,0,0,FALSE,2.37998336892455,1.25078363429942
164,"2025-05-13","2025-05-13",1,1,1,1,1,3,16,0,TRUE,0.724748801168567,0.923033985982467
165,"2025-05-14","2025-05-14",1,1,1,1,1,3,17,0,TRUE,0.725773790810177,0.863565542774736
166,"2025-05-15","2025-05-15",1,1,1,1,1,3,8,0,TRUE,0.741245446523383,0.97359710035913
167,"2025-05-16","2025-05-16",1,1,1,1,1,3,4,0,TRUE,0.871700478929891,1.07304413239006
168,"2025-05-17","2025-05-17",1,1,1,1,1,3,13,0,TRUE,0.704957104235629,1.03576570060359
169,"2025-05-18","2025-05-18",1,0,0,0,0,0,0,0,FALSE,2.42238661453503,1.30695604145007
170,"2025-05-19","2025-05-19",1,0,0,0,0,0,0,0,FALSE,2.52000348656626,1.34226467950756
171,"2025-05-20","2025-05-20",1,0,0,0,0,0,0,0,FALSE,2.34395662910795,1.28034614353437
172,"2025-05-21","2025-05-21",1,1,1,1,1,3,3,0,TRUE,0.848549446580862,1.12693132520228
173,"2025-05-22","2025-05-22",1,1,1,1,1,3,8,0,TRUE,0.823591012062947,0.993699484162409
174,"2025-05-23","2025-05-23",1,1,1,1,1,3,13,0,TRUE,0.720460837172702,0.89437118023446
175,"2025-05-24","2025-05-24",1,1,1,1,1,3,29,0,TRUE,1.24243761134247,0.977129516339831
176,"2025-05-25","2025-05-25",1,0,0,0,0,0,0,0,FALSE,2.39719898016508,1.26036588441467
177,"2025-05-26","2025-05-26",1,0,0,0,0,0,0,0,FALSE,2.60946447241412,1.4169154860096
178,"2025-05-27","2025-05-27",1,0,0,0,0,0,0,0,FALSE,2.60704465342819,1.50429907536285
179,"2025-05-28","2025-05-28",1,0,0,0,0,0,0,0,FALSE,2.6571146319632,1.53031623634201
180,"2025-05-29","2025-05-29",1,0,0,0,0,0,0,0,FALSE,2.69884948820275,1.54569914258191
181,"2025-05-30","2025-05-30",1,0,0,0,0,0,0,0,FALSE,2.65351148480682,1.566786970858
182,"2025-05-31","2025-05-31",1,0,0,0,0,0,0,0,FALSE,2.68432311161435,1.57816159482081
183,"2025-06-01","2025-06-01",1,0,0,0,0,0,0,0,FALSE,2.67031750864573,1.58108724091397
184,"2025-06-02","2025-06-02",1,0,0,0,0,0,0,0,FALSE,2.58541440557432,1.53014581624755
185,"2025-06-03","2025-06-03",1,0,0,0,0,0,0,0,FALSE,2.3664501765728,1.40346428669199
186,"2025-06-04","2025-06-04",1,1,1,1,1,3,2,0,TRUE,0.854681193517745,1.23884663403812
187,"2025-06-05","2025-06-05",1,1,1,1,1,3,9,0,TRUE,0.857213248564412,1.0106874531972
188,"2025-06-06","2025-06-06",1,1,1,1,1,3,6,0,TRUE,0.761869259675954,0.969511937043864
189,"2025-06-07","2025-06-07",1,1,1,1,1,3,29,0,TRUE,0.690773678358592,0.968455121568461
190,"2025-06-08","2025-06-08",1,0,0,0,0,0,0,0,FALSE,2.33223203794074,1.28331666074555
191,"2025-06-09","2025-06-09",1,0,0,0,0,0,0,0,FALSE,2.54564120718714,1.44817534828015
192,"2025-06-10","2025-06-10",1,0,0,0,0,0,0,0,FALSE,2.61708620986321,1.50632855937931
193,"2025-06-11","2025-06-11",1,0,0,0,0,0,0,0,FALSE,2.6707837880435,1.59732020962255
194,"2025-06-12","2025-06-12",1,0,0,0,0,0,0,0,FALSE,2.69653509215117,1.60436106119255
195,"2025-06-13","2025-06-13",1,0,0,0,0,0,0,0,FALSE,2.60388200224255,1.61685701740005
196,"2025-06-14","2025-06-14",1,0,0,0,0,0,0,0,FALSE,2.59997751262864,1.60905753776245
197,"2025-06-15","2025-06-15",1,0,0,0,0,0,0,0,FALSE,2.6476049849046,1.61714696231603
198,"2025-06-16","2025-06-16",1,0,0,0,0,0,0,0,FALSE,2.58368292081169,1.58176195080094
199,"2025-06-17","2025-06-17",1,0,0,0,0,0,0,0,FALSE,2.60257247859821,1.52572189584088
200,"2025-06-18","2025-06-18",1,0,0,0,0,0,0,0,FALSE,2.533973383897,1.43423315803621
201,"2025-06-19","2025-06-19",1,0,0,0,0,0,0,0,FALSE,2.32670368615605,1.28241013996889
202,"2025-06-20","2025-06-20",1,1,1,1,1,3,17,0,TRUE,0.724131170295119,0.914334435869909
203,"2025-06-21","2025-06-21",1,1,1,1,1,3,11,0,TRUE,0.708803130270566,0.946799506079902
204,"2025-06-22","2025-06-22",1,0,0,0,0,0,0,0,FALSE,2.3713121046085,1.25340502231533
205,"2025-06-23","2025-06-23",1,0,0,0,0,0,0,0,FALSE,2.58739928144454,1.40036158297621
206,"2025-06-24","2025-06-24",1,0,0,0,0,0,0,0,FALSE,2.62409425476322,1.50428457218487
207,"2025-06-25","2025-06-25",1,0,0,0,0,0,0,0,FALSE,2.65600039908402,1.56933598070242
208,"2025-06-26","2025-06-26",1,0,0,0,0,0,0,0,FALSE,2.68760448520418,1.5776399544003
209,"2025-06-27","2025-06-27",1,0,0,0,0,0,0,0,FALSE,2.63050888957233,1.61814605870523
210,"2025-06-28","2025-06-28",1,0,0,0,0,0,0,0,FALSE,2.63043649043718,1.61500736901925
211,"2025-06-29","2025-06-29",1,0,0,0,0,0,0,0,FALSE,2.60649712785558,1.6015858981551
212,"2025-06-30","2025-06-30",1,0,0,0,0,0,0,0,FALSE,2.63440669194286,1.57594343749727
213,"2025-07-01","2025-07-01",1,0,0,0,0,0,0,0,FALSE,2.42322879030409,1.4575139125026
214,"2025-07-02","2025-07-02",1,1,1,1,1,3,6,0,TRUE,0.695185552940094,1.36760790119072
215,"2025-07-03","2025-07-03",1,0,0,0,0,0,0,0,FALSE,2.38185227228696,1.35268744570486
216,"2025-07-04","2025-07-04",1,0,0,0,0,0,0,0,FALSE,2.33980286179473,1.24906382545967
217,"2025-07-05","2025-07-05",1,1,1,1,1,3,21,0,TRUE,0.69704666971738,0.98676041091794
218,"2025-07-06","2025-07-06",1,0,0,0,0,0,0,0,FALSE,2.33685899388182,1.29284240539316
219,"2025-07-07","2025-07-07",1,0,0,0,0,0,0,0,FALSE,2.57319987375936,1.4436249532453
220,"2025-07-08","2025-07-08",1,0,0,0,0,0,0,0,FALSE,2.5876341261853,1.55975645164949
221,"2025-07-09","2025-07-09",1,0,0,0,0,0,0,0,FALSE,2.65196977108837,1.59150365382675
222,"2025-07-10","2025-07-10",1,0,0,0,0,0,0,0,FALSE,2.73376920260331,1.58083767346941
223,"2025-07-11","2025-07-11",1,0,0,0,0,0,0,0,FALSE,2.67146093624542,1.59962951465525
224,"2025-07-12","2025-07-12",1,0,0,0,0,0,0,0,FALSE,2.66882357292977,1.55622226535445
225,"2025-07-13","2025-07-13",1,0,0,0,0,0,0,0,FALSE,2.60923093690547,1.55482938500116
226,"2025-07-14","2025-07-14",1,0,0,0,0,0,0,0,FALSE,2.57040294773297,1.48744541520929
227,"2025-07-15","2025-07-15",1,0,0,0,0,0,0,0,FALSE,2.28103388429366,1.43645959598296
228,"2025-07-16","2025-07-16",1,1,1,1,1,3,4,0,TRUE,0.744603914305529,1.29771389693639
229,"2025-07-17","2025-07-17",1,1,1,1,1,3,8,0,TRUE,0.72871812049316,1.13322461436586
230,"2025-07-18","2025-07-18",1,0,0,0,0,0,0,0,FALSE,2.15730283451599,1.13178790775115
231,"2025-07-19","2025-07-19",1,1,1,1,1,3,19,0,TRUE,0.685325951191301,0.905361126344323
232,"2025-07-20","2025-07-20",1,0,0,0,0,0,0,0,FALSE,2.30909929117322,1.18600128865089
233,"2025-07-21","2025-07-21",1,0,0,0,0,0,0,0,FALSE,2.35378285304249,1.25752945167324
234,"2025-07-22","2025-07-22",1,1,1,1,1,3,8,0,TRUE,0.718118029147919,1.16640774947193
235,"2025-07-23","2025-07-23",1,0,0,0,0,0,0,0,FALSE,2.28721526692226,1.38295146861496
236,"2025-07-24","2025-07-24",1,0,0,0,0,0,0,0,FALSE,2.64348207228138,1.43827192680493
237,"2025-07-25","2025-07-25",1,0,0,0,0,0,0,0,FALSE,2.60933796736203,1.48592691009122
238,"2025-07-26","2025-07-26",1,0,0,0,0,0,0,0,FALSE,2.70274498148983,1.46210484946301
239,"2025-07-27","2025-07-27",1,0,0,0,0,0,0,0,FALSE,2.56585124999808,1.41861050034164
240,"2025-07-28","2025-07-28",1,0,0,0,0,0,0,0,FALSE,2.32817177852447,1.28270852426046
241,"2025-07-29","2025-07-29",1,1,1,1,1,3,9,0,TRUE,0.718685360144312,1.00196904803678
242,"2025-07-30","2025-07-30",1,1,1,1,1,3,9,0,TRUE,0.749852580658644,1.01643744851922
243,"2025-07-31","2025-07-31",1,1,1,1,1,3,9,0,TRUE,0.729829910092331,1.00914340271099
244,"2025-08-01","2025-08-01",1,1,1,1,1,3,9,0,TRUE,0.701008895767085,0.944957584852017
245,"2025-08-02","2025-08-02",1,1,1,1,1,3,34,0,TRUE,0.68406476242327,0.804481330770329
246,"2025-08-03","2025-08-03",1,0,0,0,0,0,0,0,FALSE,2.30375810461015,1.13966249016524
247,"2025-08-04","2025-08-04",1,0,0,0,0,0,0,0,FALSE,2.34095841388258,1.12508677932372
248,"2025-08-05","2025-08-05",1,1,1,1,1,3,22,0,TRUE,0.709207526034523,0.856015917427146
249,"2025-08-06","2025-08-06",1,1,1,1,1,3,10,0,TRUE,0.705236317516396,0.962362525999186
250,"2025-08-07","2025-08-07",1,0,0,0,0,0,0,0,FALSE,2.33487057081304,1.26837242908585
251,"2025-08-08","2025-08-08",1,0,0,0,0,0,0,0,FALSE,2.55633358524849,1.42625802780256
252,"2025-08-09","2025-08-09",1,0,0,0,0,0,0,0,FALSE,2.60962878432035,1.43867258829327
253,"2025-08-10","2025-08-10",1,0,0,0,0,0,0,0,FALSE,2.61891426988866,1.43689852045303
254,"2025-08-11","2025-08-11",1,0,0,0,0,0,0,0,FALSE,2.52356784556806,1.36825565371231
255,"2025-08-12","2025-08-12",1,0,0,0,0,0,0,0,FALSE,2.35434707616969,1.24335648800744
