"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.615384615384615,0.980769230769231,0.515961538461538,0.261173071911528,52,52
"catch",0.574162679425837,0.990430622009569,0.507352472089314,0.296268624746284,627,627
