"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,58,0.962432017408083,9.9508,10,1010.2832,0.00439599979044075,0.801809356259098,FALSE
2,2500,113,0.919922685425131,8.9248,9,500.658,0.00725571150510396,0.818340341608184,FALSE
3,2500,127,0.945087664006965,9.9084,10,999.076,0.00529451295149298,0.816450771728059,FALSE
4,2500,87,0.93940316451845,9.1156,10,665.5224,0.00627856925576712,0.808724481722868,FALSE
