"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27673301265986,0.38976236635152,1.22142981774764,0.680832358880269,2.19168681265242,0.007,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.748703053544729,0.152505374157479,0.774903486096599,0.381385488526726,0.958539976409892,0.659,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.127648410573404,0.393226873412054,-0.162438498061576,-0.779256671313003,0.708580792401539,0.121,TRUE
"B1","normal(0, 1.0)",0,1,0.445816012353308,0.124499054963021,0.444104908432753,0.199518613752054,0.688883876438406,0.876,FALSE
"B2","normal(0, 1.0)",0,1,0.671304184160881,0.298787550995346,0.665750921085312,0.101208247596603,1.28067551526378,0.701,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.83350980112217,1.30116173827352,2.89694040827457,0.0512846721684266,5.3284300996347,0.349,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.616956892831165,1.10995992529616,0.852123882685637,-2.25474797082137,2.43344675275826,0.445,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.02143323172415,0.312650374670205,0.961348421638221,0.594686182041933,1.7769799394342,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.425832965508459,0.187031455030392,0.403823258406199,0.102231125975526,0.856411298553074,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,1.08542049288633,0.0687512868322683,1.08333609889324,0.955733519876398,1.22685085585734,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.771691125133108,0.0636388645171447,0.768848711754285,0.657232440261563,0.903103181447405,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.30118769532545,1.93793101215888,0.748247203072279,0.030887644532813,6.23692309684418,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.36198162415612,2.02202381077889,0.786725801070167,0.0318129329404689,6.14153324466107,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.00993980816144914,0.158707330946232,-0.0104073165144229,-0.320448713029381,0.299931070448657,0.841,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55349294375522,0.166397798249358,3.55136540846559,3.23439558705061,3.88544590531487,0.931,FALSE
