"event_date","L_unit","L_prior_center","L_prior_sigma_log","L_effective_hours_regression","L_posterior_median","L_posterior_lo95","L_posterior_hi95"
2024-12-01,"turnover (trips per present group per day)",1.2,0.3,5.41911553958231,1.20335670464752,0.667169417754579,2.15793568238088
2024-12-02,"turnover (trips per present group per day)",1.2,0.3,5.6700920745626,1.19621866736543,0.667850641047215,2.16725373027804
2024-12-03,"turnover (trips per present group per day)",1.2,0.3,5.67009516020066,1.20610942036231,0.668804005159144,2.18375799412452
2024-12-04,"turnover (trips per present group per day)",1.2,0.3,5.67007500458186,1.20238956606812,0.661008787555132,2.13663333323791
2024-12-05,"turnover (trips per present group per day)",1.2,0.3,5.67003160795405,1.19434411091959,0.66908057857473,2.13225451121081
2024-12-06,"turnover (trips per present group per day)",1.2,0.3,5.41901922298848,1.20374492340368,0.679998438753186,2.15915679693838
2024-12-07,"turnover (trips per present group per day)",1.2,0.3,5.41893332406528,1.20031606213737,0.659397084257774,2.15915587397968
2024-12-08,"turnover (trips per present group per day)",1.2,0.3,5.41882521510126,1.20082030514327,0.669918759260255,2.1569616136309
2024-12-09,"turnover (trips per present group per day)",1.2,0.3,5.66962562631192,1.19887268385783,0.657160262878555,2.16271118601248
2024-12-10,"turnover (trips per present group per day)",1.2,0.3,5.6694660383588,1.19913752146217,0.65433544610476,2.19674621567321
2024-12-11,"turnover (trips per present group per day)",1.2,0.3,5.66928321688469,1.20047805845226,0.667368957682551,2.17772886880574
2024-12-12,"turnover (trips per present group per day)",1.2,0.3,5.6690771641375,1.20224842792399,0.669080942727979,2.14939545752761
2024-12-13,"turnover (trips per present group per day)",1.2,0.3,5.41795157575233,1.2004941150933,0.663541654456178,2.17070985987981
2024-12-14,"turnover (trips per present group per day)",1.2,0.3,5.41771024401554,1.20194386687544,0.669070614215699,2.12904561730013
2024-12-15,"turnover (trips per present group per day)",1.2,0.3,5.41744671727631,1.19880756138571,0.656592743925398,2.15769274009983
2024-12-16,"turnover (trips per present group per day)",1.2,0.3,5.66802069537085,1.203807224101,0.653765037243683,2.18485359368988
2024-12-17,"turnover (trips per present group per day)",1.2,0.3,5.66769852997071,1.20121855173702,0.655118139041638,2.18160064060189
2024-12-18,"turnover (trips per present group per day)",1.2,0.3,5.66735315278031,1.20330368313127,0.668024883489315,2.17197880108238
2024-12-19,"turnover (trips per present group per day)",1.2,0.3,5.66698456804541,1.20476556261682,0.671247123978725,2.16034969135678
2024-12-20,"turnover (trips per present group per day)",1.2,0.3,5.41579628148357,1.19949319252219,0.664326674674483,2.19349114428694
2024-12-21,"turnover (trips per present group per day)",1.2,0.3,5.41539966231,1.19678305992656,0.671935141276703,2.16442729856751
2024-12-22,"turnover (trips per present group per day)",1.2,0.3,5.41498087653759,1.19761401611271,0.660814207617119,2.18079167401626
2024-12-23,"turnover (trips per present group per day)",1.2,0.3,5.66527824855187,1.19917682412643,0.659811965835177,2.17370534695079
2024-12-24,"turnover (trips per present group per day)",1.2,0.3,5.66479369975557,1.19830251783706,0.664849609438852,2.14053515411125
2024-12-25,"turnover (trips per present group per day)",1.2,0.3,5.66428597487282,1.19357298186344,0.662981455829943,2.13080593417099
2024-12-26,"turnover (trips per present group per day)",1.2,0.3,5.66375508014291,1.19743795075572,0.655572268276224,2.1708291914085
2024-12-27,"turnover (trips per present group per day)",1.2,0.3,5.41255463836586,1.19401372126277,0.668012570964342,2.15996247615657
2024-12-28,"turnover (trips per present group per day)",1.2,0.3,5.4120029706109,1.19520080662076,0.680954134523984,2.12814912641691
2024-12-29,"turnover (trips per present group per day)",1.2,0.3,5.41142917799739,1.20294960259338,0.661988182468492,2.16116589385689
2024-12-30,"turnover (trips per present group per day)",1.2,0.3,5.66139993748609,1.20065286049535,0.673405978392994,2.12578387793122
2024-12-31,"turnover (trips per present group per day)",1.2,0.3,5.41021524666327,1.20086533195108,0.667018888264883,2.16484104946611
2025-01-01,"turnover (trips per present group per day)",1.2,0.3,4.2960228928067,1.20663708597238,0.67318268549097,2.15896193353751
2025-01-02,"turnover (trips per present group per day)",1.2,0.3,4.50116190612191,1.200389583755,0.6636126192094,2.16703595199531
2025-01-03,"turnover (trips per present group per day)",1.2,0.3,4.307859534254,1.20561937068642,0.676488848503262,2.14916551470661
2025-01-04,"turnover (trips per present group per day)",1.2,0.3,4.31376355646243,1.20532419528643,0.665091080157631,2.13375604063049
2025-01-05,"turnover (trips per present group per day)",1.2,0.3,4.319657964282,1.19519063255526,0.665888613514148,2.15845836916916
2025-01-06,"turnover (trips per present group per day)",1.2,0.3,4.52585136872198,1.20428139570119,0.668412414599168,2.17017510894651
2025-01-07,"turnover (trips per present group per day)",1.2,0.3,4.53199842453165,1.20387210509127,0.67422365800643,2.15130129306799
2025-01-08,"turnover (trips per present group per day)",1.2,0.3,4.5381352278199,1.19864919351671,0.661783475349784,2.16855578476126
2025-01-09,"turnover (trips per present group per day)",1.2,0.3,4.54426171436118,1.19590119875511,0.665773073307463,2.14970337266981
2025-01-10,"turnover (trips per present group per day)",1.2,0.3,4.34898363659164,1.18848031648016,0.660388962376085,2.16703891255014
2025-01-11,"turnover (trips per present group per day)",1.2,0.3,4.35481906802086,1.20382657917723,0.65759441022646,2.19125770512649
2025-01-12,"turnover (trips per present group per day)",1.2,0.3,4.36064445539503,1.20517058638363,0.672420657801752,2.19110393484145
2025-01-13,"turnover (trips per present group per day)",1.2,0.3,4.56866320997299,1.20479451643493,0.666983070742944,2.17129074893315
2025-01-14,"turnover (trips per present group per day)",1.2,0.3,4.57473715083899,1.19594330424759,0.664343988941665,2.18184975916013
2025-01-15,"turnover (trips per present group per day)",1.2,0.3,4.5808003904859,1.20358804870309,0.670167423751184,2.18425814384795
2025-01-16,"turnover (trips per present group per day)",1.2,0.3,4.58685286499223,1.19777366499317,0.668012135833811,2.16623040011204
2025-01-17,"turnover (trips per present group per day)",1.2,0.3,4.38961859013709,1.19901457267365,0.664542833653834,2.13144691288283
2025-01-18,"turnover (trips per present group per day)",1.2,0.3,4.39538242901889,1.20139045355882,0.67865934507128,2.13006812405427
2025-01-19,"turnover (trips per present group per day)",1.2,0.3,4.40113579621372,1.20677360194257,0.67142445702919,2.17086748047514
2025-01-20,"turnover (trips per present group per day)",1.2,0.3,4.61095383488099,1.20690362003917,0.66024755135268,2.17814523835904
2025-01-21,"turnover (trips per present group per day)",1.2,0.3,4.61695152657666,1.20200876472208,0.676338281907861,2.15208254337677
2025-01-22,"turnover (trips per present group per day)",1.2,0.3,4.62293807064712,1.19854236748549,0.672814822018945,2.13468878778325
2025-01-23,"turnover (trips per present group per day)",1.2,0.3,4.62891340352936,1.19828191699948,0.665646243479358,2.15111655663442
2025-01-24,"turnover (trips per present group per day)",1.2,0.3,4.42974342705085,1.19866265032945,0.673909134412471,2.15110947178878
2025-01-25,"turnover (trips per present group per day)",1.2,0.3,4.43543268694832,1.20266386735542,0.667438441067959,2.14584480584655
2025-01-26,"turnover (trips per present group per day)",1.2,0.3,4.4411110499252,1.20632525343198,0.669819421612382,2.17982159542223
2025-01-27,"turnover (trips per present group per day)",1.2,0.3,4.65270135388748,1.20673594807585,0.66428127616104,2.16338697339246
2025-01-28,"turnover (trips per present group per day)",1.2,0.3,4.65861967937064,1.2058764192493,0.667416001593129,2.1601844657926
2025-01-29,"turnover (trips per present group per day)",1.2,0.3,4.66452641349543,1.20042027979581,0.67213897207743,2.1271910401248
2025-01-30,"turnover (trips per present group per day)",1.2,0.3,4.67042149311186,1.20115169098386,0.657435259825999,2.20904600167527
2025-01-31,"turnover (trips per present group per day)",1.2,0.3,4.46933729446297,1.19494348926151,0.671879493970517,2.17594504670347
2025-02-01,"turnover (trips per present group per day)",1.2,0.3,4.47494900682193,1.19630484904622,0.663141619711066,2.13073236892185
2025-02-02,"turnover (trips per present group per day)",1.2,0.3,4.48054939979,1.19947696005003,0.671929135800454,2.16985778862471
2025-02-03,"turnover (trips per present group per day)",1.2,0.3,4.69388400573925,1.19937726763584,0.669166943146476,2.13207778877407
2025-02-04,"turnover (trips per present group per day)",1.2,0.3,4.69971986782458,1.20529043444863,0.667862662225463,2.15988015880621
2025-02-05,"turnover (trips per present group per day)",1.2,0.3,4.7055436978735,1.19689585271718,0.669545767701936,2.15688883206613
2025-02-06,"turnover (trips per present group per day)",1.2,0.3,4.7113554332037,1.20434906647881,0.672290731709023,2.11313741721015
2025-02-07,"turnover (trips per present group per day)",1.2,0.3,4.50837947235072,1.19829565810235,0.667771488321813,2.17996501041322
2025-02-08,"turnover (trips per present group per day)",1.2,0.3,4.51391068905648,1.19817567010032,0.668215621737497,2.16960238904577
2025-02-09,"turnover (trips per present group per day)",1.2,0.3,4.51943016702983,1.20129316057929,0.666886910053177,2.12922992223884
2025-02-10,"turnover (trips per present group per day)",1.2,0.3,4.7344801762091,1.19956512857577,0.674140647196662,2.18726985824919
2025-02-11,"turnover (trips per present group per day)",1.2,0.3,4.74023050024465,1.19555144536016,0.665947689562985,2.157425663782
2025-02-12,"turnover (trips per present group per day)",1.2,0.3,4.74596835500338,1.19912321163467,0.675129295824388,2.15919807932519
2025-02-13,"turnover (trips per present group per day)",1.2,0.3,4.75169367832529,1.19601150523147,0.657627961225107,2.1883072522213
2025-02-14,"turnover (trips per present group per day)",1.2,0.3,4.54684939144402,1.19715098034824,0.666003950152804,2.18442806626888
2025-02-15,"turnover (trips per present group per day)",1.2,0.3,4.55229718738025,1.20590867738181,0.676383632509304,2.16364940656873
2025-02-16,"turnover (trips per present group per day)",1.2,0.3,4.55773282873692,1.2039186364199,0.667165333283304,2.11944107052565
2025-02-17,"turnover (trips per present group per day)",1.2,0.3,4.77446841683596,1.21065715024836,0.659530787019368,2.1669499566932
2025-02-18,"turnover (trips per present group per day)",1.2,0.3,4.78013015338051,1.20318817586877,0.667712311674825,2.16861751918214
2025-02-19,"turnover (trips per present group per day)",1.2,0.3,4.78577898722785,1.2009439358793,0.667283653683729,2.16362964749542
2025-02-20,"turnover (trips per present group per day)",1.2,0.3,4.79141485679487,1.20373129797596,0.675493546892416,2.15524538739373
2025-02-21,"turnover (trips per present group per day)",1.2,0.3,4.58472665113687,1.19433483040814,0.672661407155935,2.13023242888321
2025-02-22,"turnover (trips per present group per day)",1.2,0.3,4.59008812674366,1.193975986893,0.672595870865118,2.14467677956782
2025-02-23,"turnover (trips per present group per day)",1.2,0.3,4.59543703578326,1.19652387277557,0.667861023197547,2.1247404760643
2025-02-24,"turnover (trips per present group per day)",1.2,0.3,4.81382746366159,1.1997395480005,0.664261822969256,2.18166985573382
2025-02-25,"turnover (trips per present group per day)",1.2,0.3,4.81939759115982,1.20014212077152,0.663071998166519,2.12767042955623
2025-02-26,"turnover (trips per present group per day)",1.2,0.3,4.82495438674222,1.19839357164436,0.665502116988068,2.17298475740572
2025-02-27,"turnover (trips per present group per day)",1.2,0.3,4.83049778945706,1.19931484109728,0.674255751824988,2.14775053922338
2025-02-28,"turnover (trips per present group per day)",1.2,0.3,4.6219910373835,1.2011100272275,0.664743042270298,2.16469668455488
2025-03-01,"turnover (trips per present group per day)",1.2,0.3,4.62726332121138,1.19918046908396,0.660896111022279,2.1922166968038
2025-03-02,"turnover (trips per present group per day)",1.2,0.3,4.63252263070838,1.20253736055742,0.670994299985384,2.16897952359329
2025-03-03,"turnover (trips per present group per day)",1.2,0.3,4.85253625594164,1.20316618152385,0.66685377464973,2.18396208389286
2025-03-04,"turnover (trips per present group per day)",1.2,0.3,4.85801178339362,1.19106140627356,0.671741161294514,2.14373479333639
2025-03-05,"turnover (trips per present group per day)",1.2,0.3,4.86347355429366,1.20512968035747,0.676190640607841,2.12443467924724
2025-03-06,"turnover (trips per present group per day)",1.2,0.3,4.86892150837568,1.19711438509089,0.663625604362729,2.18672945933004
2025-03-07,"turnover (trips per present group per day)",1.2,0.3,4.65862254055718,1.19612899216054,0.679603603156112,2.12263685271071
2025-03-08,"turnover (trips per present group per day)",1.2,0.3,4.66380279181413,1.24112899185096,0.70450469578246,2.21011305613843
2025-03-09,"turnover (trips per present group per day)",1.2,0.3,4.66896966556347,1.13926359011369,0.643414888032218,2.01317643806265
2025-03-10,"turnover (trips per present group per day)",1.2,0.3,4.89057395480772,1.34414309827813,0.775405847368026,2.34357918226485
2025-03-11,"turnover (trips per present group per day)",1.2,0.3,4.89595192442964,1.39672308765687,0.805957522122848,2.42145768189648
2025-03-12,"turnover (trips per present group per day)",1.2,0.3,4.90131571782523,1.20987982087845,0.684025295148293,2.15550351258159
2025-03-13,"turnover (trips per present group per day)",1.2,0.3,4.90666527546803,1.20264890725554,0.671908661803847,2.16191082934987
2025-03-14,"turnover (trips per present group per day)",1.2,0.3,4.69460137324998,1.19867743336364,0.665161518888262,2.14448843730371
2025-03-15,"turnover (trips per present group per day)",1.2,0.3,4.69968678433808,1.10124268938458,0.612465696482616,1.96365126456571
2025-03-16,"turnover (trips per present group per day)",1.2,0.3,4.7047584196902,1.19470589351728,0.676018841952487,2.14161207702043
2025-03-17,"turnover (trips per present group per day)",1.2,0.3,4.92791996185787,1.20245577275053,0.673204503863071,2.15028367014221
2025-03-18,"turnover (trips per present group per day)",1.2,0.3,4.93319745173064,1.19661884009174,0.663147114792129,2.16878435664345
2025-03-19,"turnover (trips per present group per day)",1.2,0.3,4.93846035104153,1.2010391501737,0.665512181795751,2.15001147653444
2025-03-20,"turnover (trips per present group per day)",1.2,0.3,4.94370860105746,1.11076870993626,0.63029851086278,1.98688247735296
2025-03-21,"turnover (trips per present group per day)",1.2,0.3,4.7299079879913,1.19152853849808,0.663524323759171,2.1938460633454
2025-03-22,"turnover (trips per present group per day)",1.2,0.3,4.73489578703007,1.45172690583872,0.842709989593666,2.50928580259743
