"data_type","obs_index","day_index","event_date","observed","lpd","loglik_sd","pareto_k","elpd_loo"
"trailer",1,2,"2024-12-02",1,-1.4805,0.0643,0.032,-1.4846
"trailer",2,3,"2024-12-03",2,-2.0406,0.0911,0.091,-2.0489
"trailer",3,4,"2024-12-04",5,-3.5493,0.3952,0.173,-3.7069
"trailer",4,5,"2024-12-05",3,-2.5647,0.1847,0.129,-2.599
"trailer",5,6,"2024-12-06",2,-2.0017,0.0655,0.133,-2.006
"trailer",6,7,"2024-12-07",2,-2.0017,0.0655,0.133,-2.006
"trailer",7,10,"2024-12-10",1,-1.4805,0.0643,0.032,-1.4846
"trailer",8,11,"2024-12-11",0,-0.8232,0.1569,-0.01,-0.8479
"trailer",9,12,"2024-12-12",1,-1.4805,0.0643,0.032,-1.4846
"trailer",10,13,"2024-12-13",0,-1.0725,0.188,0.028,-1.1079
"trailer",11,14,"2024-12-14",0,-1.0725,0.188,0.028,-1.1079
"trailer",12,15,"2024-12-15",2,-2.0017,0.0655,0.133,-2.006
"trailer",13,18,"2024-12-18",4,-3.0659,0.2882,0.129,-3.1495
"trailer",14,20,"2024-12-20",1,-1.5842,0.1037,0.054,-1.5949
"trailer",15,21,"2024-12-21",1,-1.5842,0.1037,0.054,-1.5949
"trailer",16,22,"2024-12-22",1,-1.5842,0.1037,0.054,-1.5949
"trailer",17,23,"2024-12-23",2,-2.0406,0.0911,0.091,-2.0489
"trailer",18,24,"2024-12-24",1,-1.4805,0.0643,0.032,-1.4846
"trailer",19,26,"2024-12-26",0,-0.8232,0.1569,-0.01,-0.8479
"trailer",20,27,"2024-12-27",2,-2.0017,0.0655,0.133,-2.006
"trailer",21,28,"2024-12-28",5,-3.1095,0.2435,0.199,-3.1693
"trailer",22,31,"2024-12-31",2,-2.1505,0.1571,0.098,-2.1753
"trailer",23,32,"2025-01-01",3,-2.3715,0.0916,0.062,-2.38
"trailer",24,33,"2025-01-02",0,-0.6895,0.14,0.056,-0.7091
"trailer",25,34,"2025-01-03",0,-0.9157,0.1704,0.053,-0.9448
"trailer",26,35,"2025-01-04",0,-0.9157,0.1704,0.053,-0.9448
"trailer",27,38,"2025-01-07",0,-0.6895,0.14,0.056,-0.7091
"trailer",28,39,"2025-01-08",4,-3.353,0.3842,0.104,-3.5022
"trailer",29,40,"2025-01-09",1,-1.4581,0.0513,0.121,-1.4607
"trailer",30,41,"2025-01-10",1,-1.512,0.0809,0.026,-1.5186
"trailer",31,42,"2025-01-11",1,-1.512,0.0809,0.026,-1.5186
"trailer",32,45,"2025-01-14",5,-3.9304,0.5157,0.173,-4.2007
"trailer",33,47,"2025-01-16",0,-0.6895,0.14,0.056,-0.7091
"trailer",34,48,"2025-01-17",3,-2.4789,0.1505,0.072,-2.5017
"trailer",35,49,"2025-01-18",4,-2.9236,0.245,0.08,-2.9842
"trailer",36,52,"2025-01-21",1,-1.4581,0.0513,0.121,-1.4607
"trailer",37,53,"2025-01-22",1,-1.4581,0.0513,0.121,-1.4607
"trailer",38,54,"2025-01-23",0,-0.6895,0.14,0.056,-0.7091
"trailer",39,55,"2025-01-24",1,-1.512,0.0809,0.026,-1.5186
"trailer",40,56,"2025-01-25",1,-1.512,0.0809,0.026,-1.5186
"trailer",41,60,"2025-01-29",3,-2.7532,0.2557,0.052,-2.8191
"trailer",42,61,"2025-01-30",0,-0.6895,0.14,0.056,-0.7091
"trailer",43,62,"2025-01-31",0,-0.9157,0.1704,0.053,-0.9448
"trailer",44,63,"2025-02-01",0,-0.5709,0.1654,-0.025,-0.5984
"trailer",45,67,"2025-02-05",0,-0.4114,0.1301,0.023,-0.4284
"trailer",46,68,"2025-02-06",0,-0.4114,0.1301,0.023,-0.4284
"trailer",47,69,"2025-02-07",0,-0.5709,0.1654,-0.025,-0.5984
"trailer",48,70,"2025-02-08",2,-2.0563,0.1347,0.194,-2.0747
"trailer",49,73,"2025-02-11",0,-0.4114,0.1301,0.023,-0.4284
"trailer",50,74,"2025-02-12",1,-1.5651,0.1349,0.134,-1.5834
"trailer",51,76,"2025-02-14",1,-1.4832,0.0779,0.232,-1.4893
"trailer",52,77,"2025-02-15",2,-2.272,0.2624,0.264,-2.3421
"trailer",53,81,"2025-02-19",0,-0.4114,0.1301,0.023,-0.4284
"trailer",54,82,"2025-02-20",0,-0.4114,0.1301,0.023,-0.4284
"trailer",55,83,"2025-02-21",0,-0.5709,0.1654,-0.025,-0.5984
