"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-578.608967570452,21.8743173890506,4.79665943149278,0,-573.81
"catch",131,-451.882986659889,9.68897194446859,10.5611816552968,1,-441.32
