"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27927947857674,0.0184014165542274,1.27905159740871,1.24385940679519,1.31569229361691,0.955,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.482932221008965,0.0960989706125209,0.487702802610845,0.278992382266172,0.660863316945821,0.785,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.815102873340688,0.0905475126486208,0.831198883688446,0.596506381505152,0.942491175542327,0.798,FALSE
"B1","normal(0, 1.0)",0,1,0.51026442956964,0.118665691543277,0.51082596843882,0.279202066007348,0.74031586339993,0.881,FALSE
"B2","normal(0, 1.0)",0,1,0.523367104686225,0.303260245189099,0.52454954323515,-0.0588338772562554,1.12704876715701,0.697,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.12393762926095,0.852109699479539,3.10123171769774,1.22975404281331,5.10958987791077,0.574,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.180530173473146,0.938316373730012,-0.0973993254141151,-2.39928295692598,1.74206060522689,0.531,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.586837615151689,0.0463346170272714,0.584953647048873,0.502636462204005,0.681847347233964,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.245530254627916,0.0586970613135368,0.240763325481634,0.14470951280909,0.372650772956348,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.235064831658213,0.0210583025243271,0.234420181068097,0.195709279316502,0.278440616352967,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.02950942766059,0.0345393897776274,1.02944852243152,0.961810714855884,1.09852506239288,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,0.995419098008815,1.0444761576351,0.665428120167751,0.0238664917166979,3.8867213799495,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.12447743716421,1.33587680779306,0.715170048594544,0.0309210798114532,4.79685188699896,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.323828286750757,0.0874671453394403,-0.324613697760455,-0.491679673837865,-0.149234329034784,0.913,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.48866972046235,2.3436146227312,3.97199972452099,1.5459635636348,10.4959743044731,0.03,TRUE
