"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.27622693557162,0.385883826711527,1.21482659946184,0.690121134724958,2.19857274549197,0.017,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.740633265789656,0.155029987231806,0.767194142056023,0.368657414465778,0.953261777343259,0.653,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.079598680338146,0.406857232065165,-0.110054454184378,-0.766015243587685,0.745901069632071,0.09,TRUE
"B1","normal(0, 1.0)",0,1,0.640631765273315,0.12963310588038,0.639571274221334,0.391567837620497,0.898509218418421,0.87,FALSE
"B2","normal(0, 1.0)",0,1,0.507838520436635,0.29849310316123,0.501064135724944,-0.063266239760004,1.12355771218393,0.702,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.82494092974221,1.28383848065922,2.88342115958664,0.0477348524494481,5.27863418820226,0.358,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.662609668021922,1.10141903271697,0.900267072670993,-2.19785713915926,2.45969443128243,0.449,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.02507762641493,0.302135503840121,0.967693415634523,0.601700090695257,1.7637130656495,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.417188930101616,0.183877495414025,0.396252179374103,0.111088412407979,0.845241491747772,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,1.05407203113817,0.0676313649097963,1.05210794397058,0.927976039951103,1.19113775294041,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.77008034217779,0.0629492673718668,0.768189941875687,0.652914851763646,0.900848928663662,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.22635521856671,1.58142871907313,0.750282860964931,0.0354412249315427,5.67211621185941,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.33157282495699,1.79318988970998,0.801591097206949,0.0363710446535933,6.18904669409503,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.180969230581923,0.177340610629217,-0.180702511920998,-0.528262847149652,0.166882796804855,0.823,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55176696180273,0.165079940992522,3.55033399434487,3.23506209026892,3.87542758013109,0.932,FALSE
