"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.7491961414791,0.983922829581994,0.498235530546624,0.227570833955889,311,311
"catch",0.731352334748332,0.992722862340813,0.498658277744087,0.27798838298341,1649,1649
