"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.565916398713826,0.958199356913183,0.507445241439101,0.269070524102121,311,311
"catch",0.453001819284415,0.9805942995755,0.49722779510178,0.276160169138765,1649,1649
