"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-12-02",1,1.503,0.5162,0.39297,0.24654,TRUE,TRUE
"trailer",3,"2024-12-03",2,1.503,0.713,0.39297,0.24654,TRUE,TRUE
"trailer",4,"2024-12-04",5,1.503,0.9393,0.39297,0.24654,FALSE,TRUE
"trailer",5,"2024-12-05",3,1.503,0.8299,0.39297,0.24654,FALSE,TRUE
"trailer",6,"2024-12-06",2,1.503,0.713,0.39297,0.24654,TRUE,TRUE
"trailer",7,"2024-12-07",2,2.513,0.5605,0.27588,0.20928,TRUE,TRUE
"trailer",10,"2024-12-10",1,1.503,0.5162,0.39297,0.24654,TRUE,TRUE
"trailer",11,"2024-12-11",0,1.503,0.1965,0.39297,0.24654,FALSE,TRUE
"trailer",12,"2024-12-12",1,1.503,0.5162,0.39297,0.24654,TRUE,TRUE
"trailer",13,"2024-12-13",0,1.503,0.1965,0.39297,0.24654,FALSE,TRUE
"trailer",14,"2024-12-14",0,2.513,0.1379,0.27588,0.20928,FALSE,TRUE
"trailer",15,"2024-12-15",2,2.513,0.5605,0.27588,0.20928,TRUE,TRUE
"trailer",18,"2024-12-18",4,1.503,0.8987,0.39297,0.24654,FALSE,TRUE
"trailer",20,"2024-12-20",1,1.503,0.5162,0.39297,0.24654,TRUE,TRUE
"trailer",21,"2024-12-21",1,2.513,0.3805,0.27588,0.20928,TRUE,TRUE
"trailer",22,"2024-12-22",1,2.513,0.3805,0.27588,0.20928,TRUE,TRUE
"trailer",23,"2024-12-23",2,1.503,0.713,0.39297,0.24654,TRUE,TRUE
"trailer",24,"2024-12-24",1,1.503,0.5162,0.39297,0.24654,TRUE,TRUE
"trailer",26,"2024-12-26",0,1.503,0.1965,0.39297,0.24654,FALSE,TRUE
"trailer",27,"2024-12-27",2,1.503,0.713,0.39297,0.24654,TRUE,TRUE
"trailer",28,"2024-12-28",5,2.513,0.8437,0.27588,0.20928,FALSE,TRUE
"trailer",31,"2024-12-31",2,4.17,0.4183,0.19086,0.162,TRUE,TRUE
"trailer",32,"2025-01-01",3,3.26,0.6152,0.23409,0.18641,TRUE,TRUE
"trailer",33,"2025-01-02",0,1.179,0.2276,0.45512,0.25392,FALSE,TRUE
"trailer",34,"2025-01-03",0,1.179,0.2276,0.45512,0.25392,FALSE,TRUE
"trailer",35,"2025-01-04",0,1.974,0.1653,0.3307,0.22942,FALSE,TRUE
