"event_date","median","lo95","hi95"
2024-12-01,121.2711028627,54.9467625369902,269.579538985033
2024-12-02,39.0696015092387,19.820858646204,76.7887940516117
2024-12-03,39.0138671944526,19.3010358181547,77.4012624831247
2024-12-04,38.899322257667,19.8478255592694,75.3684922790482
2024-12-05,38.8402411997092,19.8830983186757,75.8553159418188
2024-12-06,36.2346941679081,23.0639746970339,62.696260625684
2024-12-07,105.383503931136,53.6322880579005,207.21469989245
2024-12-08,105.721882845116,53.200803776225,208.630806253247
2024-12-09,37.0339320093959,18.7563547737545,73.0885403244839
2024-12-10,37.0258457320501,18.6043272342048,72.6587936924921
2024-12-11,36.9346736665554,18.6478300303895,74.0835684904999
2024-12-12,36.9140662197093,18.6817204075071,73.0460871707935
2024-12-13,37.305027213612,19.2861169352597,71.4834384631625
2024-12-14,100.191091687713,51.4316633347208,197.312629864313
2024-12-15,100.214640896389,50.8430170891803,201.901293979405
2024-12-16,34.650783218316,17.110733986953,69.6273661217386
2024-12-17,34.4815573106052,17.103759808975,71.0105664465786
2024-12-18,34.6732635317023,16.8471366863528,71.5249088682506
2024-12-19,34.5213423246309,17.2732983400388,70.5859002981297
2024-12-20,34.5989120326727,17.4504321792477,69.5730555104803
2024-12-21,94.1333794719424,46.4025680856387,192.990034436977
2024-12-22,94.4439334853403,45.6738339290738,197.1859429992
2024-12-23,50.9883869131828,25.8771901472224,101.680119530306
2024-12-24,50.7433536817971,25.7046892535864,100.72508079251
2024-12-25,50.8995036765071,25.8289753663003,100.3319663949
2024-12-26,51.3158920925133,26.4721455113241,99.9472730138713
2024-12-27,51.1434816201655,25.9056008975479,101.606535796318
2024-12-28,138.20064732771,68.2390443731885,279.343449508137
2024-12-29,137.869968598229,68.3122906861895,278.854331855125
2024-12-30,52.1536009597783,24.44821325211,117.028875546261
2024-12-31,152.483340072128,70.121050684789,342.305200492733
2025-01-01,147.849436079839,72.202882316711,316.570086737421
2025-01-02,51.0919578465542,25.5988319975425,100.918116906232
2025-01-03,51.1715825218283,25.4283184765768,99.5631876875177
2025-01-04,139.198205139085,68.3196850747692,283.713421543436
2025-01-05,138.138813491061,69.4976207248709,283.175709048386
