"draw","C_sum","C_expected_sum","E_sum"
1,762,804.933563148546,294.674775778259
6,1117,1073.61981304151,515.703680040605
9,1948,1880.74248856964,484.942446747322
11,1345,1359.12403812121,288.99712184483
12,1569,1581.90757413041,528.82880393824
14,767,760.764968171075,330.460437431215
17,1544,1513.37537260998,441.783732804444
18,1285,1267.26606262174,621.845100597716
21,1505,1499.70785427006,462.744174513745
28,1113,1114.36658524098,462.00173530726
32,1358,1339.05729877847,472.530010701611
34,1317,1329.17792578033,339.597104949507
41,1395,1406.16798715008,760.168302513346
46,1735,1686.41088593207,501.875883546077
47,1111,1172.10259734448,344.414899467717
48,2407,2497.42108606737,748.30765119103
51,814,811.057469989172,217.203724881949
53,1168,1160.70616841637,482.363104082346
54,460,481.094899125031,256.574322947344
55,2122,2120.41128677466,815.672920996906
56,1110,1150.45962868158,674.187742594021
57,353,358.167844629323,332.208374667343
58,696,691.785536361149,351.726668415589
60,472,449.564624165435,231.490141487265
61,1125,1188.56239960703,654.331837790532
64,1142,1154.3895794706,326.999085945035
66,734,806.420771382442,549.23210548422
67,725,723.269221080857,391.780832619308
70,1732,1740.10850630472,582.162109860894
71,2257,2175.47288326481,576.90311908883
74,1400,1341.85635885184,510.206856191801
77,1174,1133.99473729521,439.111992572531
78,2870,2823.29509082872,736.721635025155
82,1294,1212.62370203699,415.006834852779
83,1621,1652.76076105027,808.20997330441
84,4162,4117.54857542501,829.192057333058
89,613,645.750711783824,338.323796663533
90,1522,1547.95189395633,369.841475335024
93,2475,2459.27223744147,338.79353319265
97,1158,1157.23101672718,627.69140120079
102,1692,1657.51784669506,788.908919715285
103,744,747.397047103229,479.741846899292
106,407,444.268452179086,381.461155137448
107,3087,2999.13547105455,792.456643340309
108,3268,3300.50928526171,534.851154310814
109,551,549.704131805621,222.111180118982
110,420,460.153735738232,205.587318867846
112,1159,1101.39890562352,433.49985407651
113,379,385.20132969907,201.185328584609
121,863,871.636735246419,383.91498401607
123,1333,1309.83998189673,549.064961519713
126,1645,1629.19839073345,494.49512981477
127,2309,2285.09578321655,807.467825863533
128,534,552.586156421724,301.544776434172
133,1042,1039.52980267625,225.26346540426
137,360,335.139065479129,172.89924356031
142,1255,1268.30745263733,387.110606450449
144,1449,1447.27456488305,791.686042141009
148,1249,1275.80965708922,533.158318371979
149,2443,2446.94945930139,617.449639319616
151,2798,2819.56917712578,632.691776031346
155,1494,1526.95534879521,508.137009223832
159,297,296.289782662319,337.189870586056
162,1121,1115.3130466153,538.783377421073
163,1013,1025.22349937741,407.466598403415
164,972,1000.95030175931,335.098071803743
170,1580,1543.77672616616,573.125659963788
178,562,598.433935928125,269.974478195351
179,453,458.228699034923,204.617717263638
182,1786,1765.69132724024,502.529212244715
187,1020,1030.3543441505,347.858577965658
189,2653,2681.07769771625,882.116050055263
193,1153,1163.3458024299,451.634735963224
203,2676,2681.45704933244,609.894716380309
204,1604,1597.40787171131,1087.6471108399
210,565,595.105912320747,202.350871631501
211,981,924.20009219349,354.759694344283
213,767,740.829999063063,487.815259421112
215,892,879.917336545078,483.381417659507
224,1094,1121.29742670094,385.772638601254
235,1990,1954.93911036673,666.319169962968
238,1025,1063.1622198451,367.50715504006
239,487,501.981747265526,268.022363035218
242,2547,2493.41839749634,382.707248176533
243,1201,1181.73046296484,379.388101437606
255,1368,1361.47355869985,508.300838485282
262,4285,4315.82920627529,746.141962521638
264,746,739.190949336258,423.680612046039
269,2409,2355.02607806117,623.625803716133
272,1468,1473.90418358662,372.299211203938
273,772,709.256752866005,443.495824469433
276,2379,2327.36568181199,735.26725817523
277,616,630.325685696145,269.679888609186
281,422,412.76485498004,201.515698437824
285,684,655.574398702994,270.231255993344
286,668,675.530032774198,500.233017520745
288,540,542.937781662298,169.512888561761
290,571,575.400973978905,333.080721005339
292,470,445.774441635383,157.815881106288
294,1016,1058.91391416454,271.528755964521
298,703,716.255261686678,335.21213771728
299,4752,4748.8793426202,598.613855464514
302,1643,1654.08663432209,467.25539392107
304,1216,1197.59773806937,549.212721634226
307,1005,1042.71517433149,528.103380317065
308,2982,3040.85159611576,857.262338303214
310,1443,1463.35881935024,458.506753824274
318,898,988.647906691184,489.674847518021
319,1060,1081.2585198734,648.61636967181
320,1950,1940.8196541414,653.983331255355
322,1820,1783.13482567476,470.114910239748
339,1864,1862.97130035512,727.473301779072
344,818,828.250782782546,408.559377212268
345,864,854.412459662928,350.392112428943
346,973,1012.44841807751,573.503879529959
351,939,961.8922293524,361.240828141117
354,5392,5508.4807371647,420.759020728628
357,314,310.67305117116,189.810751139027
358,401,407.735670665592,169.214105205889
360,744,732.797077275428,453.742403411767
363,1144,1152.2872228482,431.684507492185
367,1721,1662.94183002987,481.289339369119
369,640,682.218954864381,330.163594488609
371,443,433.328841194174,151.425318565109
373,2957,2931.38805195016,628.68139740408
377,1967,1967.11413429445,580.174619964787
380,1218,1202.92564190019,392.176640153106
385,9399,9425.40769813123,731.749541252986
386,1806,1788.00408647468,474.314012135007
388,951,927.405195235004,398.585819512331
392,1236,1217.88071696807,570.884756562216
393,1020,993.985411844272,457.323141057491
394,644,661.071764646563,326.354279758269
396,1337,1368.60244887432,579.551619449094
397,191,198.879294372966,131.733333049098
401,1484,1441.65367776424,481.982589989562
403,869,823.471033728099,420.650901102883
412,1156,1168.49149527006,352.009275050632
434,1731,1719.79458796977,746.577477591261
436,1102,1060.78948845287,419.9847102051
442,1232,1233.40885045376,388.507427010512
445,493,501.525289411127,242.47392683908
446,707,718.108829831316,392.27864142191
448,1072,1054.35330667604,425.564031989724
449,1032,974.711169413969,419.9727325825
454,515,504.14460928106,386.297472276791
455,1486,1536.69294990632,557.520669765112
458,1409,1424.02083538177,799.105004423307
461,246,269.262261314981,168.759065109622
467,854,867.525766273845,139.309775901191
470,1771,1704.88684742103,441.006495098594
474,603,596.177594831448,252.849878722989
480,1034,1050.71057848992,404.831023521818
491,610,622.984440408027,397.201848521031
495,1785,1737.14262000349,494.79271194002
498,535,539.367405094489,272.282825127548
500,682,683.167645475063,346.22963523928
502,1250,1177.11069838711,494.673521725892
505,641,593.635635854013,384.633456036345
506,954,982.0091327676,322.790909405499
509,1523,1458.97867166021,573.69524500905
513,1393,1350.01323252497,578.135745276349
530,729,732.601801320606,275.484401848414
533,1794,1771.91816832725,659.463937183106
536,983,983.218618182503,499.61532300173
537,355,379.65347583771,145.978919999378
544,182,180.484959091948,104.734823436941
545,1027,1009.78272525219,286.257395188928
546,909,893.659249350469,686.995295660639
549,440,434.411096974532,390.267924850852
550,2468,2427.9640777874,468.571608571866
551,1029,1053.60181144377,419.097384911091
554,891,876.644365557878,536.044560109574
556,839,806.846775120193,482.64703066812
561,1334,1315.30883787793,498.566619508903
562,1510,1541.82787623215,478.193370726151
564,476,466.517549142702,228.707981961563
567,1090,1098.88317884536,422.775182022158
569,1535,1504.29362851904,220.030201835483
570,704,687.672255730578,418.563803837181
571,535,538.517864226938,363.7109989277
576,830,869.742326341402,397.094023651963
577,4294,4308.2163252737,646.664327433705
578,789,799.013496125472,319.273671507357
580,596,631.755166651121,266.378411511761
581,935,942.478147526806,384.901021122598
582,3876,3832.56688097753,501.033142855469
590,848,831.611316231605,321.400843881094
591,791,804.436267304725,246.340065654911
592,1097,1126.90422494768,344.632976158511
595,1046,1032.56250707881,335.712549709467
596,1978,2000.74571168987,923.390579623979
597,2141,2151.31716854612,419.273421064671
600,3574,3536.47672627971,692.497802183504
605,1020,1016.69244823942,550.540992466866
607,1531,1645.01541924332,671.69482742263
625,1525,1521.52804098612,616.970515953773
633,2456,2462.52520158856,791.358913715346
646,1006,1001.14519173614,445.551466512658
648,421,380.677859817622,253.468639048438
651,1091,1089.68852952682,502.460423389661
656,528,537.789712931729,267.361778338945
660,1017,1007.51112003547,311.48791129105
668,380,413.121546480987,182.46988490861
674,410,414.243991984081,171.834856473664
675,957,996.929455780736,701.895410948018
676,725,754.543959453191,353.55623507901
678,1494,1496.71285317007,613.561357577963
682,605,607.576795289331,421.206602943246
686,5120,5175.95709904962,833.487713095723
687,1350,1392.57647978083,355.233293501379
689,309,340.590334746059,201.150355419411
690,955,964.510740545203,610.742662085192
692,1662,1630.64770896419,538.745792040028
695,831,826.014843122281,127.287189339111
696,945,1014.71088565825,482.094858989319
698,961,946.349771269987,483.039579506289
700,1841,1860.30293412756,469.040220185842
701,996,988.647906691184,489.674847518021
702,1438,1420.12063701483,787.425831868376
703,1315,1260.22104817474,523.608245771992
712,350,319.284339016662,132.388383539768
713,1058,1094.08096317224,381.106639314557
717,1308,1304.52016126327,543.290420465757
720,458,443.243148829988,366.03648225636
722,1000,1007.521865819,545.324041696283
726,521,518.324360035537,110.374197961676
727,342,321.504190953906,194.659231558599
728,812,749.497044058978,261.460388881823
732,1545,1556.79749067494,512.778450139473
737,1327,1294.1489384046,532.59149370867
738,1256,1316.49741841511,719.204761753171
739,1010,1026.2187168112,321.517055252632
756,2029,2066.74998054092,644.538223565282
758,569,570.153158252905,316.958964819523
760,1497,1488.58075581896,536.172097542646
762,760,770.309637253794,401.573025530769
765,686,682.091411914111,220.853025452865
771,2362,2342.06390148963,694.296442978646
772,1831,1904.43467884883,389.339649471557
782,472,450.561602754756,185.313102579808
783,1718,1728.41938417398,616.85978344633
789,628,668.997689251629,249.69421300078
790,954,944.624517172538,326.355658254785
791,981,1001.49699577214,401.237527136387
792,585,559.600054566815,290.02403782148
793,2054,2028.03863100458,700.123122502762
794,588,573.169957771763,254.209355040481
