"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",2,"2024-09-17",30,30.891,0.5549,0.00042,0.00115,TRUE,TRUE
"gear",3,"2024-09-18",29,30.891,0.5311,0.00042,0.00115,TRUE,TRUE
"gear",4,"2024-09-19",55,30.891,0.9069,0.00042,0.00115,FALSE,TRUE
"gear",5,"2024-09-20",29,30.891,0.5311,0.00042,0.00115,TRUE,TRUE
"gear",6,"2024-09-21",48,63.102,0.3912,6e-05,0.00017,TRUE,TRUE
"gear",9,"2024-09-24",50,30.891,0.8692,0.00042,0.00115,FALSE,TRUE
"gear",10,"2024-09-25",13,30.891,0.1266,0.00042,0.00115,FALSE,TRUE
"gear",12,"2024-09-27",34,30.891,0.6425,0.00042,0.00115,TRUE,TRUE
"gear",13,"2024-09-28",79,63.102,0.7332,6e-05,0.00017,TRUE,TRUE
"gear",16,"2024-10-01",30,29.538,0.5859,0.00048,0.0013,TRUE,TRUE
"gear",18,"2024-10-03",45,29.538,0.8406,0.00048,0.0013,FALSE,TRUE
"gear",19,"2024-10-04",29,29.538,0.5621,0.00048,0.0013,TRUE,TRUE
"gear",20,"2024-10-05",72,60.281,0.7023,7e-05,0.00019,TRUE,TRUE
"gear",23,"2024-10-08",30,29.538,0.5859,0.00048,0.0013,TRUE,TRUE
"gear",24,"2024-10-09",29,29.538,0.5621,0.00048,0.0013,TRUE,TRUE
"gear",26,"2024-10-11",14,29.538,0.1626,0.00048,0.0013,FALSE,TRUE
"gear",27,"2024-10-12",62,60.281,0.5989,7e-05,0.00019,TRUE,TRUE
"gear",28,"2024-10-13",64,60.281,0.6214,7e-05,0.00019,TRUE,TRUE
"gear",30,"2024-10-15",27,27.744,0.5545,0.00054,0.0015,TRUE,TRUE
"gear",31,"2024-10-16",37,27.744,0.7672,0.00054,0.0015,FALSE,TRUE
"gear",32,"2024-10-17",43,27.744,0.8492,0.00054,0.0015,FALSE,TRUE
"gear",33,"2024-10-18",39,27.744,0.798,0.00054,0.0015,FALSE,TRUE
"gear",34,"2024-10-19",62,56.74,0.6416,8e-05,0.00022,TRUE,TRUE
"gear",36,"2024-10-21",29,27.744,0.6049,0.00054,0.0015,TRUE,TRUE
"gear",37,"2024-10-22",25,27.744,0.5007,0.00054,0.0015,TRUE,TRUE
"gear",38,"2024-10-23",35,27.744,0.7326,0.00054,0.0015,TRUE,TRUE
"gear",39,"2024-10-24",24,27.744,0.4726,0.00054,0.0015,TRUE,TRUE
"gear",40,"2024-10-25",10,27.744,0.0908,0.00054,0.0015,FALSE,TRUE
"gear",41,"2024-10-26",36,56.74,0.2832,8e-05,0.00022,TRUE,TRUE
"gear",42,"2024-10-27",18,56.74,0.0622,8e-05,0.00022,FALSE,TRUE
"gear",45,"2024-10-30",18,25.878,0.3404,0.00066,0.00184,TRUE,TRUE
"gear",46,"2024-10-31",12,25.878,0.1594,0.00066,0.00184,FALSE,TRUE
"gear",47,"2024-11-01",33,25.878,0.7393,0.00066,0.00184,TRUE,TRUE
"gear",48,"2024-11-02",79,52.929,0.832,1e-04,0.00026,FALSE,TRUE
"gear",51,"2024-11-05",8,25.878,0.0677,0.00066,0.00184,FALSE,TRUE
"gear",52,"2024-11-06",17,25.878,0.3087,0.00066,0.00184,TRUE,TRUE
"gear",53,"2024-11-07",25,25.878,0.5528,0.00066,0.00184,TRUE,TRUE
"gear",54,"2024-11-08",36,25.878,0.7909,0.00066,0.00184,FALSE,TRUE
"gear",55,"2024-11-09",22,52.929,0.1204,1e-04,0.00026,FALSE,TRUE
"gear",59,"2024-11-13",25,25.187,0.5715,0.00072,0.00201,TRUE,TRUE
"gear",60,"2024-11-14",43,25.187,0.8881,0.00072,0.00201,FALSE,TRUE
"gear",61,"2024-11-15",46,25.187,0.9125,0.00072,0.00201,FALSE,TRUE
"gear",62,"2024-11-16",57,51.532,0.6516,0.00011,0.00029,TRUE,TRUE
"gear",65,"2024-11-19",13,25.187,0.1991,0.00072,0.00201,FALSE,TRUE
"gear",66,"2024-11-20",0,25.187,4e-04,0.00072,0.00201,FALSE,FALSE
"gear",67,"2024-11-21",15,25.187,0.2606,0.00072,0.00201,TRUE,TRUE
"gear",68,"2024-11-22",6,25.187,0.0394,0.00072,0.00201,FALSE,TRUE
"gear",69,"2024-11-23",23,51.532,0.1427,0.00011,0.00029,FALSE,TRUE
"gear",72,"2024-11-26",26,31.796,0.4477,0.00043,0.00119,TRUE,TRUE
"gear",73,"2024-11-27",33,31.796,0.6085,0.00043,0.00119,TRUE,TRUE
"gear",75,"2024-11-29",51,67.091,0.4885,0.00017,0.00044,TRUE,TRUE
"gear",76,"2024-11-30",123,64.788,0.9243,7e-05,0.00018,FALSE,TRUE
"catch",2,"2024-09-17",3,5.413,0.349,0.14419,0.06838,TRUE,TRUE
"catch",2,"2024-09-17",27,14.886,0.8606,0.11207,0.0099,FALSE,TRUE
"catch",2,"2024-09-17",0,2.707,0.1117,0.22336,0.16652,FALSE,TRUE
"catch",2,"2024-09-17",1,2.707,0.3066,0.22336,0.16652,TRUE,TRUE
"catch",3,"2024-09-18",0,2.707,0.1117,0.22336,0.16652,FALSE,TRUE
"catch",3,"2024-09-18",3,2.707,0.622,0.22336,0.16652,TRUE,TRUE
"catch",3,"2024-09-18",0,2.707,0.1117,0.22336,0.16652,FALSE,TRUE
"catch",3,"2024-09-18",12,5.413,0.9109,0.14419,0.06838,FALSE,TRUE
"catch",4,"2024-09-19",0,2.707,0.1117,0.22336,0.16652,FALSE,TRUE
"catch",4,"2024-09-19",5,2.707,0.8291,0.22336,0.16652,FALSE,TRUE
"catch",4,"2024-09-19",0,2.707,0.1117,0.22336,0.16652,FALSE,TRUE
"catch",5,"2024-09-20",11,13.533,0.4644,0.11312,0.01215,TRUE,TRUE
"catch",5,"2024-09-20",2,2.707,0.4719,0.22336,0.16652,TRUE,TRUE
"catch",5,"2024-09-20",1,2.707,0.3066,0.22336,0.16652,TRUE,TRUE
"catch",5,"2024-09-20",6,4.06,0.7509,0.16879,0.10416,FALSE,TRUE
"catch",5,"2024-09-20",0,4.06,0.0844,0.16879,0.10416,FALSE,TRUE
"catch",5,"2024-09-20",6,4.06,0.7509,0.16879,0.10416,FALSE,TRUE
"catch",5,"2024-09-20",0,2.707,0.1117,0.22336,0.16652,FALSE,TRUE
"catch",6,"2024-09-21",11,3.424,0.9738,0.18862,0.12925,FALSE,TRUE
"catch",6,"2024-09-21",2,2.282,0.5355,0.25407,0.19382,TRUE,TRUE
"catch",6,"2024-09-21",6,5.706,0.5959,0.1407,0.06285,TRUE,TRUE
"catch",6,"2024-09-21",3,2.282,0.6901,0.25407,0.19382,TRUE,TRUE
"catch",6,"2024-09-21",0,1.141,0.21,0.42001,0.27256,FALSE,TRUE
"catch",6,"2024-09-21",1,2.282,0.351,0.25407,0.19382,TRUE,TRUE
"catch",6,"2024-09-21",1,1.141,0.5563,0.42001,0.27256,TRUE,TRUE
"catch",6,"2024-09-21",0,1.141,0.21,0.42001,0.27256,FALSE,TRUE
"catch",6,"2024-09-21",3,4.565,0.4098,0.15748,0.08849,TRUE,TRUE
"catch",6,"2024-09-21",4,4.565,0.5177,0.15748,0.08849,TRUE,TRUE
"catch",6,"2024-09-21",3,4.565,0.4098,0.15748,0.08849,TRUE,TRUE
"catch",6,"2024-09-21",0,1.141,0.21,0.42001,0.27256,FALSE,TRUE
"catch",6,"2024-09-21",5,3.424,0.7421,0.18862,0.12925,TRUE,TRUE
"catch",6,"2024-09-21",0,2.282,0.127,0.25407,0.19382,FALSE,TRUE
"catch",6,"2024-09-21",0,4.565,0.0787,0.15748,0.08849,FALSE,TRUE
"catch",6,"2024-09-21",4,4.565,0.5177,0.15748,0.08849,TRUE,TRUE
"catch",6,"2024-09-21",6,3.424,0.8173,0.18862,0.12925,FALSE,TRUE
"catch",6,"2024-09-21",4,3.424,0.6445,0.18862,0.12925,TRUE,TRUE
"catch",6,"2024-09-21",0,4.565,0.0787,0.15748,0.08849,FALSE,TRUE
"catch",6,"2024-09-21",2,4.565,0.3,0.15748,0.08849,TRUE,TRUE
"catch",6,"2024-09-21",4,2.282,0.8032,0.25407,0.19382,FALSE,TRUE
"catch",6,"2024-09-21",6,2.282,0.9282,0.25407,0.19382,FALSE,TRUE
"catch",9,"2024-09-24",7,24.359,0.1697,0.1091,0.00328,FALSE,TRUE
"catch",9,"2024-09-24",0,1.353,0.1872,0.37447,0.2607,FALSE,TRUE
"catch",9,"2024-09-24",0,1.353,0.1872,0.37447,0.2607,FALSE,TRUE
"catch",9,"2024-09-24",3,5.413,0.349,0.14419,0.06838,TRUE,TRUE
