"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"trailer",0.613636363636364,1,0.475998876225605,0.264524936793675,44,44
"osp",0.611111111111111,0.944444444444444,0.57150197660773,0.254881831664659,18,18
"catch",0.470588235294118,1,0.530638883359378,0.288306122114813,17,17
