"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"trailer",2,"2024-09-17",5,5.731,0.5791,0.11755,0.11879,TRUE,TRUE
"trailer",3,"2024-09-18",9,5.731,0.7981,0.11755,0.11879,FALSE,TRUE
"trailer",4,"2024-09-19",3,5.731,0.4004,0.11755,0.11879,TRUE,TRUE
"trailer",5,"2024-09-20",1,5.731,0.1769,0.11755,0.11879,FALSE,TRUE
"trailer",5,"2024-09-20",0,5.731,0.0588,0.11755,0.11879,FALSE,TRUE
"trailer",9,"2024-09-24",3,5.731,0.4004,0.11755,0.11879,TRUE,TRUE
"trailer",12,"2024-09-27",5,5.731,0.5791,0.11755,0.11879,TRUE,TRUE
"trailer",13,"2024-09-28",12,16.35,0.5124,0.04119,0.04176,TRUE,TRUE
"trailer",16,"2024-10-01",7,2.258,0.9445,0.27322,0.22405,FALSE,TRUE
"trailer",18,"2024-10-03",4,2.258,0.8132,0.27322,0.22405,FALSE,TRUE
"trailer",19,"2024-10-04",5,2.258,0.8761,0.27322,0.22405,FALSE,TRUE
"trailer",20,"2024-10-05",12,6.451,0.8507,0.10502,0.10551,FALSE,TRUE
"trailer",23,"2024-10-08",0,2.258,0.1366,0.27322,0.22405,FALSE,TRUE
"trailer",24,"2024-10-09",3,2.258,0.7185,0.27322,0.22405,TRUE,TRUE
"trailer",26,"2024-10-11",3,2.258,0.7185,0.27322,0.22405,TRUE,TRUE
"trailer",27,"2024-10-12",9,6.451,0.7557,0.10502,0.10551,FALSE,TRUE
"trailer",28,"2024-10-13",7,6.451,0.66,0.10502,0.10551,TRUE,TRUE
"trailer",30,"2024-10-15",2,2.258,0.5795,0.27322,0.22405,TRUE,TRUE
"trailer",31,"2024-10-16",2,2.258,0.5795,0.27322,0.22405,TRUE,TRUE
"trailer",32,"2024-10-17",2,2.258,0.5795,0.27322,0.22405,TRUE,TRUE
"trailer",33,"2024-10-18",1,2.258,0.3852,0.27322,0.22405,TRUE,TRUE
"trailer",34,"2024-10-19",0,6.451,0.0525,0.10502,0.10551,FALSE,TRUE
"trailer",36,"2024-10-21",1,2.258,0.3852,0.27322,0.22405,TRUE,TRUE
"trailer",37,"2024-10-22",0,2.258,0.1366,0.27322,0.22405,FALSE,TRUE
"trailer",38,"2024-10-23",0,2.258,0.1366,0.27322,0.22405,FALSE,TRUE
"trailer",39,"2024-10-24",2,2.258,0.5795,0.27322,0.22405,TRUE,TRUE
"trailer",40,"2024-10-25",0,2.258,0.1366,0.27322,0.22405,FALSE,TRUE
"trailer",41,"2024-10-26",1,6.451,0.1578,0.10502,0.10551,FALSE,TRUE
"trailer",45,"2024-10-30",1,2.258,0.3852,0.27322,0.22405,TRUE,TRUE
"trailer",47,"2024-11-01",2,0.772,0.8692,0.56315,0.25378,FALSE,TRUE
"trailer",51,"2024-11-05",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",52,"2024-11-06",1,0.772,0.69,0.56315,0.25378,TRUE,TRUE
"trailer",53,"2024-11-07",4,0.772,0.9738,0.56315,0.25378,FALSE,TRUE
"trailer",54,"2024-11-08",1,0.772,0.69,0.56315,0.25378,TRUE,TRUE
"trailer",55,"2024-11-09",0,2.215,0.1511,0.30213,0.22736,FALSE,TRUE
"trailer",58,"2024-11-12",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",59,"2024-11-13",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",60,"2024-11-14",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",65,"2024-11-19",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",66,"2024-11-20",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",67,"2024-11-21",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",68,"2024-11-22",0,0.772,0.2816,0.56315,0.25378,TRUE,TRUE
"trailer",72,"2024-11-26",1,0.772,0.69,0.56315,0.25378,TRUE,TRUE
"trailer",76,"2024-11-30",2,2.215,0.6075,0.30213,0.22736,TRUE,TRUE
"osp",3,"2024-09-18",23,11.306,0.9011,0.02949,0.04056,FALSE,TRUE
"osp",4,"2024-09-19",11,10.807,0.6118,0.03095,0.04303,TRUE,TRUE
"osp",5,"2024-09-20",8,10.689,0.4643,0.03166,0.04388,TRUE,TRUE
"osp",6,"2024-09-21",53,31.535,0.8478,0.00766,0.00952,FALSE,TRUE
"osp",7,"2024-09-22",58,31.971,0.8742,0.00755,0.00934,FALSE,TRUE
"osp",11,"2024-09-26",8,10.675,0.4652,0.0316,0.04392,TRUE,TRUE
"osp",12,"2024-09-27",5,10.506,0.2878,0.03245,0.04505,TRUE,TRUE
"osp",13,"2024-09-28",12,29.728,0.2188,0.00812,0.01023,FALSE,TRUE
