"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-559.135247658873,23.6445253316091,7.96959174522055,0,-551.17
"catch",131,-451.453658760566,9.78433752985475,10.496925995671,1,-440.96
