"data_type","day_index","event_date","observed","fitted_mean","pit","p_zero","p_one","in_50","in_95"
"gear",1,"2024-12-01",76,74.55,0.6003,0,1e-05,TRUE,TRUE
"gear",3,"2024-12-03",27,23.261,0.6807,0.00018,0.00076,TRUE,TRUE
"gear",4,"2024-12-04",30,23.261,0.7553,0.00018,0.00076,FALSE,TRUE
"gear",5,"2024-12-05",20,23.261,0.4517,0.00018,0.00076,TRUE,TRUE
"gear",6,"2024-12-06",25,23.261,0.6226,0.00018,0.00076,TRUE,TRUE
"gear",7,"2024-12-07",31,63.345,0.1232,0,1e-05,FALSE,TRUE
"gear",10,"2024-12-10",23,22.004,0.6022,0.00023,0.00094,TRUE,TRUE
"gear",11,"2024-12-11",20,22.004,0.4952,0.00023,0.00094,TRUE,TRUE
"gear",12,"2024-12-12",39,22.004,0.919,0.00023,0.00094,FALSE,TRUE
"gear",13,"2024-12-13",22,22.004,0.5681,0.00023,0.00094,TRUE,TRUE
"gear",14,"2024-12-14",37,59.878,0.2255,0,1e-05,FALSE,TRUE
"gear",15,"2024-12-15",33,59.878,0.1696,0,1e-05,FALSE,TRUE
"gear",18,"2024-12-18",32,21.017,0.8495,0.00031,0.00124,FALSE,TRUE
"gear",20,"2024-12-20",22,21.017,0.6061,0.00031,0.00124,TRUE,TRUE
"gear",21,"2024-12-21",20,57.177,0.0498,0,2e-05,FALSE,TRUE
"gear",22,"2024-12-22",19,57.177,0.0425,0,2e-05,FALSE,TRUE
"gear",23,"2024-12-23",29,30.716,0.5237,6e-05,0.00025,TRUE,TRUE
"gear",24,"2024-12-24",31,30.716,0.5761,6e-05,0.00025,TRUE,TRUE
"gear",26,"2024-12-26",33,30.716,0.625,6e-05,0.00025,TRUE,TRUE
"gear",27,"2024-12-27",50,30.716,0.8892,6e-05,0.00025,FALSE,TRUE
"gear",28,"2024-12-28",58,83.62,0.2927,0,0,TRUE,TRUE
"gear",31,"2024-12-31",96,93.144,0.6065,0,0,TRUE,TRUE
"gear",32,"2025-01-01",55,90.1,0.2302,0,0,FALSE,TRUE
"gear",33,"2025-01-02",28,30.598,0.5008,7e-05,0.00028,TRUE,TRUE
"gear",34,"2025-01-03",55,30.598,0.9255,7e-05,0.00028,FALSE,TRUE
"gear",35,"2025-01-04",39,83.264,0.1093,0,0,FALSE,TRUE
"gear",38,"2025-01-07",19,33.518,0.1918,4e-05,0.00018,FALSE,TRUE
"gear",39,"2025-01-08",29,33.518,0.4551,4e-05,0.00018,TRUE,TRUE
"gear",40,"2025-01-09",35,33.518,0.6026,4e-05,0.00018,TRUE,TRUE
"gear",41,"2025-01-10",34,33.518,0.5797,4e-05,0.00018,TRUE,TRUE
"gear",42,"2025-01-11",149,91.186,0.8978,0,0,FALSE,TRUE
"gear",45,"2025-01-14",50,29.835,0.9001,7e-05,0.00029,FALSE,TRUE
"gear",47,"2025-01-16",16,29.835,0.1722,7e-05,0.00029,FALSE,TRUE
"gear",48,"2025-01-17",47,29.835,0.8731,7e-05,0.00029,FALSE,TRUE
"gear",49,"2025-01-18",62,81.192,0.3602,0,0,TRUE,TRUE
"gear",52,"2025-01-21",16,16.913,0.5283,7e-04,0.00267,TRUE,TRUE
