"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,1500,1088,0.312073671215765,3.39866666666667,8,74.3606666666667,0.0166264549544272,0.691294593066806,FALSE
2,1500,43,0.930249134354909,8.24066666666667,9,360.735333333333,0.012009867637468,0.719029179698343,FALSE
3,1500,20,0.961922440777307,8.97533333333333,9,508.017333333333,0.00855287008873214,0.460795033555617,FALSE
4,1500,14,0.959855539931747,8.98666666666667,11,511.007333333333,0.00923552575125886,0.662182146212221,FALSE
