"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-226.984290619206,6.0825004257118,15.0965389506652,23,-211.89
"catch",627,-1451.1675044753,21.6617397321159,9.9085288287363,0,-1441.26
