"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
1,"2024-12-01","2024-12-01",1,1,1,1,1,1,31,0,TRUE,1.01024246233315,0.82236219378781
2,"2024-12-02","2024-12-02",1,0,1,0,1,0,1,0,TRUE,2.18354271403071,1.06886967530003
3,"2024-12-03","2024-12-03",1,1,1,1,1,1,11,0,TRUE,1.13771438658976,0.927165164141926
4,"2024-12-04","2024-12-04",1,1,1,1,1,1,13,0,TRUE,1.08722126700868,0.881792275278596
5,"2024-12-05","2024-12-05",1,1,1,1,1,1,10,0,TRUE,1.14930897216174,0.951063045437792
6,"2024-12-06","2024-12-06",1,1,1,1,1,1,11,1,TRUE,1.11264521044961,0.940209931591406
7,"2024-12-07","2024-12-07",1,1,1,1,1,1,4,0,TRUE,1.12419797006387,1.11084016745265
8,"2024-12-08","2024-12-08",1,0,0,0,0,0,0,0,FALSE,2.3490343938028,1.2738241142114
9,"2024-12-09","2024-12-09",1,0,0,0,0,0,0,0,FALSE,2.32041803974533,1.25033330467388
10,"2024-12-10","2024-12-10",1,1,1,1,1,1,9,0,TRUE,1.15681432032087,1.10986678986042
11,"2024-12-11","2024-12-11",1,1,1,1,1,1,6,0,TRUE,1.1783556553043,0.989857943402612
12,"2024-12-12","2024-12-12",1,1,1,1,1,1,14,0,TRUE,1.05030292778247,0.874669624462935
13,"2024-12-13","2024-12-13",1,1,1,1,1,1,11,0,TRUE,1.1573128903801,0.938716580231408
14,"2024-12-14","2024-12-14",1,1,1,1,1,1,6,0,TRUE,1.08656275123953,0.987380326395983
15,"2024-12-15","2024-12-15",1,1,1,1,1,1,6,0,TRUE,1.11547796372424,1.16729406744033
16,"2024-12-16","2024-12-16",1,0,0,0,0,0,0,0,FALSE,2.34250845387493,1.31120514396274
17,"2024-12-17","2024-12-17",1,0,0,0,0,0,0,0,FALSE,2.33864566738051,1.27596305980449
18,"2024-12-18","2024-12-18",1,1,1,1,1,1,6,0,TRUE,1.12095022644747,1.09334280725402
19,"2024-12-19","2024-12-19",1,0,0,0,0,0,0,0,FALSE,2.17820461664879,1.1639746907652
20,"2024-12-20","2024-12-20",1,1,1,1,1,1,8,0,TRUE,1.16848131514482,1.02142629297016
21,"2024-12-21","2024-12-21",1,1,1,1,1,1,6,0,TRUE,1.15646163072672,1.0481821522333
22,"2024-12-22","2024-12-22",1,1,1,1,1,1,5,0,TRUE,1.15384499466087,1.11750733532274
23,"2024-12-23","2024-12-23",1,1,1,1,1,1,9,0,TRUE,1.07986345766612,1.02400618757162
24,"2024-12-24","2024-12-24",1,1,1,1,1,1,6,0,TRUE,1.12929660877651,1.06018769939209
25,"2024-12-25","2024-12-25",1,0,0,0,0,0,0,0,FALSE,2.20025085595275,1.17181272715388
26,"2024-12-26","2024-12-26",1,1,1,1,1,1,5,0,TRUE,1.08636320049649,1.02616008847425
27,"2024-12-27","2024-12-27",1,1,1,1,1,1,19,0,TRUE,1.04298071741276,0.865904150619757
28,"2024-12-28","2024-12-28",1,1,1,1,1,1,12,0,TRUE,1.06446138576352,0.998464816167792
29,"2024-12-29","2024-12-29",1,0,0,0,0,0,0,0,FALSE,2.3736308883172,1.21601309364566
30,"2024-12-30","2024-12-30",1,0,0,0,0,0,0,0,FALSE,2.40147807014304,1.19321247265013
31,"2024-12-31","2024-12-31",1,1,1,1,1,1,38,0,TRUE,1.41256169136989,0.984739259817283
32,"2025-01-01","2025-01-01",1,1,1,1,1,1,15,0,TRUE,1.39073325430591,0.99541519892915
33,"2025-01-02","2025-01-02",1,1,1,1,1,1,10,0,TRUE,1.08283917961016,0.98400008240991
34,"2025-01-03","2025-01-03",1,1,1,1,1,1,10,0,TRUE,1.04038241715554,0.962623533882957
35,"2025-01-04","2025-01-04",1,1,1,1,1,1,8,0,TRUE,1.11904887424323,1.11062420921539
36,"2025-01-05","2025-01-05",1,0,0,0,0,0,0,0,FALSE,2.32047203231496,1.28956061828101
37,"2025-01-06","2025-01-06",1,0,0,0,0,0,0,0,FALSE,2.26508182562717,1.36197600648893
38,"2025-01-07","2025-01-07",1,1,1,1,1,1,4,0,TRUE,1.18213438898243,1.33097867068727
39,"2025-01-08","2025-01-08",1,1,1,1,1,1,4,0,TRUE,1.10778932046525,1.17904872300417
40,"2025-01-09","2025-01-09",1,1,1,1,1,1,4,0,TRUE,1.05212137492744,1.06304704569908
41,"2025-01-10","2025-01-10",1,1,1,1,1,1,12,0,TRUE,1.11603954571559,0.970868911113953
42,"2025-01-11","2025-01-11",1,1,1,1,1,1,57,0,TRUE,0.952227930773429,0.77948925177406
43,"2025-01-12","2025-01-12",1,0,0,0,0,0,0,0,FALSE,2.29188521552165,1.11344471469164
44,"2025-01-13","2025-01-13",1,0,0,0,0,0,0,0,FALSE,2.36029339564205,1.18681892769008
45,"2025-01-14","2025-01-14",1,1,1,1,1,1,15,0,TRUE,1.04026628022918,0.998047767131489
46,"2025-01-15","2025-01-15",1,0,0,0,0,0,0,0,FALSE,2.15783676570935,1.20578863566131
47,"2025-01-16","2025-01-16",1,1,1,1,1,1,3,0,TRUE,1.20625373926107,1.13346303099664
48,"2025-01-17","2025-01-17",1,1,1,1,1,1,11,0,TRUE,1.03681672558626,1.03156169409924
49,"2025-01-18","2025-01-18",1,1,1,1,1,1,17,0,TRUE,1.00866635048048,0.96644208530067
50,"2025-01-19","2025-01-19",1,0,0,0,0,0,0,0,FALSE,2.31822835641246,1.21104465786135
51,"2025-01-20","2025-01-20",1,0,0,0,0,0,0,0,FALSE,2.40324766159939,1.34103210087258
52,"2025-01-21","2025-01-21",1,1,1,1,1,1,2,0,TRUE,1.23473846670563,1.27582515047027
53,"2025-01-22","2025-01-22",1,1,1,1,1,1,7,1,TRUE,1.33294185151431,1.20357373094544
54,"2025-01-23","2025-01-23",1,1,1,1,1,1,6,0,TRUE,1.23820118326194,1.22772143635508
55,"2025-01-24","2025-01-24",1,1,0,1,0,1,0,0,TRUE,1.29769474162379,1.22838511831622
56,"2025-01-25","2025-01-25",1,1,1,1,1,1,16,0,TRUE,1.01685510899548,1.06013518503342
57,"2025-01-26","2025-01-26",1,0,0,0,0,0,0,0,FALSE,2.3961301600924,1.29291775263434
58,"2025-01-27","2025-01-27",1,0,0,0,0,0,0,0,FALSE,2.45540191487806,1.35802918684052
59,"2025-01-28","2025-01-28",1,0,0,0,0,0,0,0,FALSE,2.3563768467862,1.3113592564605
60,"2025-01-29","2025-01-29",1,1,1,1,1,1,10,0,TRUE,1.10123242474628,1.10899410713262
61,"2025-01-30","2025-01-30",1,1,1,1,1,1,9,0,TRUE,1.11237339784845,1.07519606615339
62,"2025-01-31","2025-01-31",1,1,1,1,1,1,3,0,TRUE,1.22907520449337,1.18375390284647
63,"2025-02-01","2025-02-01",1,1,1,1,1,1,4,0,TRUE,1.06322253790599,1.30403284312014
64,"2025-02-02","2025-02-02",1,0,0,0,0,0,0,0,FALSE,2.38424442241854,1.45668505129266
65,"2025-02-03","2025-02-03",1,0,0,0,0,0,0,0,FALSE,2.56804021665999,1.52946795602286
66,"2025-02-04","2025-02-04",1,0,0,0,0,0,0,0,FALSE,2.53971675139915,1.51321197492758
67,"2025-02-05","2025-02-05",1,1,1,1,1,1,1,0,TRUE,1.63589148165227,1.45320549112788
68,"2025-02-06","2025-02-06",1,1,1,1,1,1,3,0,TRUE,1.52331836054023,1.31795019336797
69,"2025-02-07","2025-02-07",1,1,1,1,1,1,4,0,TRUE,1.23424956407841,1.21869017584434
70,"2025-02-08","2025-02-08",1,1,1,1,1,1,21,0,TRUE,1.36338803806317,1.08541406709156
71,"2025-02-09","2025-02-09",1,0,0,0,0,0,0,0,FALSE,2.32633260603597,1.30683481262016
72,"2025-02-10","2025-02-10",1,0,0,0,0,0,0,0,FALSE,2.40209699974035,1.3665527418316
73,"2025-02-11","2025-02-11",1,1,1,1,1,1,8,0,TRUE,1.18190412948323,1.262588151108
74,"2025-02-12","2025-02-12",1,1,1,1,1,1,3,0,TRUE,1.31767630919277,1.31549740508505
75,"2025-02-13","2025-02-13",1,0,0,0,0,0,0,0,FALSE,2.27459567921853,1.38415293433695
76,"2025-02-14","2025-02-14",1,1,1,1,1,1,5,0,TRUE,1.16058418019102,1.29049286766392
77,"2025-02-15","2025-02-15",1,1,1,1,1,1,6,0,TRUE,1.00990439895071,1.29245803002992
78,"2025-02-16","2025-02-16",1,0,0,0,0,0,0,0,FALSE,2.34537097038803,1.45234373274553
79,"2025-02-17","2025-02-17",1,0,0,0,0,0,0,0,FALSE,2.54487435011957,1.46793943771321
