"parameter","mean","lo95","median","hi95","n_eff","Rhat"
"mu_mu_E[1]",3.07220165329006,1.15165589442755,3.01619131181682,5.12332969809337,3142,1.002
"mu_mu_C[1]",0.202947332462589,-2.34829822612062,0.308994678922436,2.17621421908378,136,1.0387
"sigma_eps_E",0.246422868918185,0.00954050743063939,0.213335486005466,0.594374406308303,130,1.0407
"sigma_eps_C",0.0968314346537731,0.00643065472919819,0.0894075513061716,0.221068859945868,1758,1.0028
"phi_E",0.216428818078196,-0.650833589370205,0.245780398814907,0.829621543483467,1930,1.0001
"phi_C",0.147288050040488,-0.647686441072968,0.198298384303708,0.811742144249193,182,1.0241
"sigma_r_E",0.476408578168367,0.09766099458477,0.512087702583497,0.685815993014008,104,1.0472
"sigma_r_C",0.776438864175658,0.699516312462951,0.775875659501298,0.850248729003237,307,1.0161
"r_E",546.505864673058,2.1261054860718,3.81339075561914,104.847439076529,2086,1.0012
"r_C",1.67196293345151,1.38327337404308,1.6611763721911,2.04363958810571,336,1.0152
"sigma_mu_E",1.10686655895761,0.0272831791783006,0.670111038300386,5.00404310570315,4400,1.0018
"sigma_mu_C",1.53134724156573,0.0273251867968658,0.779390268983538,8.8923231062925,36,1.1308
"sigma_IE",0.230555900291156,0.00413521650577482,0.146239245524733,0.876587902104253,66,1.0669
"R_G",1.32796312149715,1.26719694506261,1.32672820380709,1.39144428797503,140,1.0318
"R_G_boat",4.49920283790333,1.49712283470945,3.87507239544793,10.6291873056334,4941,1.0028
"B1",0.446525313825775,0.0803076314112884,0.445173811072092,0.77555651938726,285,1.0168
"B2",0.065616462872874,-1.00459325656373,0.0587546789507104,1.21777069050163,129,1.0357
"B1_C",-0.177624144799531,-0.359143334475267,-0.172950609274296,0.00193881143075636,9516,1.0007
