"param","median_bulk","median_div","smd","distortion_C","distortion_E"
"sigma_mu_E",0.682185027816872,0.632304248839047,0.367477789032557,0.00657134036596907,0.00782335866668971
"sigma_eps_C",0.238247746228574,0.228067055202495,-0.0982476613095638,0.00657134036596907,0.00782335866668971
"sigma_mu_C",0.713593967452532,0.661955797648051,0.0954734549927983,0.00657134036596907,0.00782335866668971
"sigma_r_C",1.02986780795275,1.03440183867423,0.0891267064331898,0.00657134036596907,0.00782335866668971
"r_C",0.942837904662886,0.934590687221276,-0.0881374618386577,0.00657134036596907,0.00782335866668971
"phi_E",0.485511212076336,0.487531809404596,0.0729625021813929,0.00657134036596907,0.00782335866668971
"sigma_eps_E",0.58427802958238,0.586392829478453,0.0604173243025566,0.00657134036596907,0.00782335866668971
"R_G",1.2796986788124,1.280581790983,0.055179579275075,0.00657134036596907,0.00782335866668971
"phi_C",0.835358012736178,0.840419691050679,0.0533796256922608,0.00657134036596907,0.00782335866668971
"sigma_r_E",0.234837596148458,0.234121195568638,-0.0527416012728697,0.00657134036596907,0.00782335866668971
"r_E",18.1327948652766,18.2439358431823,0.0468936927057534,0.00657134036596907,0.00782335866668971
"sigma_IE",1.0265825802078,1.03177613091507,0.0126308625444618,0.00657134036596907,0.00782335866668971
"R_G_boat",3.99789442139419,4.09782367393094,0.0015926810199221,0.00657134036596907,0.00782335866668971
