"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.500), 0.300)",1.56904178986308,0.481504858425488,1.56516468164432,0.483150377770281,1.50140055482209,0.818449407378285,2.68641784110092,-0.003,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.674426919559129,0.189639557222876,0.706445723338978,0.227052164695273,0.942315939536362,0.576,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.123161151437231,0.392284577960383,-0.16164537230348,-0.776665362629132,0.691185367211436,0.123,TRUE
"B1","normal(0, 1.0)",0,1,0.263138938126249,0.161505429980234,0.26358915237644,-0.0487154629681971,0.57484882430227,0.838,FALSE
"B2","normal(0, 1.0)",0,1,0.533614366261715,0.377115377179514,0.526752460237802,-0.190374467622802,1.29148823087778,0.623,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.67064903524392,1.23147200414524,2.7061012913278,-0.0107889468861795,5.11504257838534,0.384,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.634104079675718,1.10238212123743,0.873622792743347,-2.21632521931788,2.3823757383417,0.449,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.03213200009904,0.311049714662458,0.978445006817084,0.584014782530179,1.78603598043026,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.424511642898986,0.186588955217607,0.402285624405211,0.105392407330113,0.851855638398966,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.930343990573253,0.0633587455081841,0.927825101019854,0.814537232079697,1.05979816017363,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772327009576664,0.0653498263060348,0.770352583021622,0.65003153909117,0.907227686740818,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.23466150645891,1.66718970863294,0.739841636899303,0.0313798338111861,5.73798893409072,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.29543882545773,1.64431751846995,0.783842968509915,0.0307861940503068,5.85451275670343,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.00828993738315975,0.156504689975872,-0.00759876352602853,-0.316109426953295,0.29913113491462,0.843,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55325609666588,0.162518435465251,3.55177641159804,3.24087057942198,3.87950468385042,0.933,FALSE
