"draw","C_sum","C_expected_sum","E_sum"
2,5598,5502.37950582421,4251.80213907495
3,6335,6369.11434719778,4861.63760907297
5,5918,6011.38626070727,4484.66295835306
7,7092,7039.14864677156,5310.42064665796
11,5433,5552.08299975991,4326.32762103562
12,7033,7050.58450604993,5574.05197947785
16,6284,6271.95164986649,4672.03773317898
19,6660,6526.66459510238,5096.14311943011
20,6672,6499.86817658288,4988.03218703092
30,6111,6113.71522648782,4881.76560014434
33,5525,5567.4826674955,4092.22246449263
34,7457,7457.92974022792,5292.33795961766
39,6662,6665.1992670125,4722.39558374901
42,6018,6180.32588252996,4973.75688734384
45,5089,5087.39813994944,4044.99480244526
48,6979,6998.79171797087,5069.53604860246
53,5992,6087.35838623768,4501.63397572917
54,6371,6328.35229948152,4853.44081949308
56,6269,6265.08088757511,4540.88252075082
58,6302,6162.21191300789,4713.21067788781
64,6424,6331.78111149983,5038.96011755767
66,5930,6019.66845624263,4513.75715318353
68,5342,5414.18035052411,4392.29143438979
69,6424,6507.16504258964,5121.17382599921
78,6619,6717.12192590721,5193.34117634131
79,6245,6326.40227842087,4726.71188503261
82,5861,5847.3494582671,4410.0561281689
84,6018,6146.82619353521,4429.15971359762
88,7315,7401.51481632968,5759.1341978626
93,5893,5873.71851626862,4578.51850147558
94,5957,6017.99208852694,4763.49549825999
95,6993,7060.74162224452,4937.18620985077
101,5545,5483.41548216408,4382.42203037186
102,6695,6718.94760278667,4746.32850402677
104,5897,5881.02452331799,4474.6999367065
106,7318,7371.63228475785,5213.78739401662
110,6981,6998.70495529069,5198.11524460853
112,6556,6535.40874302627,4945.22608302636
115,6421,6250.69440056038,4824.49576108725
118,6667,6597.98091993625,4900.42785457961
121,6632,6589.24442410727,4491.7008918654
123,5686,5530.40119794707,4697.55112493404
124,6020,6052.74226233539,4581.78801923995
128,6428,6493.79218421404,4937.68078768057
135,5721,5710.32625144876,4394.21910502182
136,6832,6819.06751555444,5272.36553593586
138,6588,6685.14848928178,5070.59738524506
139,7134,7177.3131621758,5191.65341665721
141,6299,6355.72967772399,4635.65676859127
142,6765,6714.24077889211,5167.51043813349
143,6749,6833.71619760899,5025.16719465137
146,5930,5928.48965009904,4567.36102199281
150,5498,5589.79960949575,4333.70105259096
156,6219,6239.07118001949,4872.67667078818
158,6919,6892.40421823409,4962.15585939566
160,5762,5855.27702525876,4954.49289391998
167,6249,6303.69721822453,4666.74240008946
168,6117,6029.5929073872,5080.08932589877
172,7759,7667.27853482283,5360.26638260907
175,5683,5661.45651033607,4242.66671616675
181,6261,6215.8668516885,5133.39368224527
183,6071,5979.2779948118,4348.40626125867
188,5740,5823.75161113177,4153.42841268831
192,6572,6532.89725036716,4849.4952611112
197,6832,6805.32280998655,5024.64080429868
200,5578,5481.88931090632,3987.29095914234
203,6064,5944.50801213334,4577.10004941593
205,6378,6261.62521624693,4544.4312288565
209,6483,6443.19569158823,4825.71435093061
212,6003,6105.81797237411,4624.23833623485
215,6254,6322.34824676694,4580.04788503701
222,5956,5953.28398150055,4528.44052851133
223,6565,6462.03667561267,4765.84975617395
225,5867,5875.79674346666,4717.93932459324
231,6053,6196.39181415839,5038.62931695918
232,6746,6643.53358099315,4585.71835215095
234,6078,6001.24056885049,4700.53905431925
241,5731,5633.45738905556,3986.94377583081
242,6433,6337.1305748154,4962.70086763451
243,5541,5552.08299975991,4326.32762103562
246,5601,5559.26736511753,4248.11651929806
248,5769,5874.97371810267,4486.16926776685
254,6776,6774.12221201367,5117.49461205955
261,6838,6761.7354628292,5109.75059196591
262,5941,5982.91825828321,4610.07381159881
270,6035,5941.35400392312,4662.42680952841
280,5441,5521.51651343361,4355.63288446134
286,5387,5453.95454289391,4441.96938757768
296,7579,7517.61856355262,5657.62665433087
297,6749,6685.14848928178,5070.59738524506
302,5996,5987.1835586873,4778.14297292293
304,6813,6797.43061835197,5003.55011725289
318,6898,6844.18696548737,5446.21730716649
323,7054,6977.91879134124,5313.09049592116
325,7062,7060.8391495778,4973.63909613932
327,5820,5820.13350382434,4526.05095976442
331,7299,7243.42169502062,5389.54311133087
336,5477,5451.36824896224,4225.44173572979
337,5585,5670.70034213094,4548.97596384556
340,6553,6586.1564275935,5049.4848997037
341,5504,5630.99306637342,4513.07386358968
342,6826,6936.11308527428,5207.49590803493
344,6197,6195.07212178646,4933.61170192293
346,6205,6180.6614237835,5077.37482514933
348,6566,6561.93217528884,4924.60732059777
349,6660,6702.50035864148,4976.16535556169
351,6063,6114.79491985806,4863.92153447176
352,5954,5857.46387352057,4596.62353558551
354,6854,6872.59444038554,5023.22646136008
357,7116,7051.30280634645,5356.96079830879
358,6489,6629.69839168445,5103.69527202859
360,6364,6433.18530288849,5101.64303122724
361,7081,7057.0814426832,5165.93709946476
370,5822,5816.69167287236,4505.52818204176
374,6390,6351.43113558148,4963.66912218744
379,6497,6308.66924445918,4786.54112710491
382,6096,6063.83535543438,4794.42972627222
383,6570,6526.66459510238,5096.14311943011
384,6385,6372.49229713418,5089.79666063717
385,7217,7183.25779420932,5409.38807680054
386,5913,5991.29869958726,4839.45763098573
389,5367,5382.03216902259,4336.65849791689
391,5993,6103.37542697188,4798.40149068555
393,6242,6172.25157722198,4630.16759692433
398,5030,5001.64526551895,3862.5793234263
399,5618,5623.42736348164,4703.9862770896
400,6036,6104.19894197814,4639.80985751603
406,7011,7115.78920648274,5577.08740757117
407,6727,6700.7807847019,4777.96883069064
409,6313,6359.19974996228,4727.91707271143
412,5756,5875.79674346666,4717.93932459324
423,6248,6176.44754378335,4703.74052539554
426,6890,6818.40743497931,5033.01803231279
427,6098,5881.57632076735,4453.24890316721
432,5827,5866.08984929718,4752.99743593038
434,5374,5447.68511452108,4247.20413374374
435,6545,6534.24892091975,5111.05750785518
440,7362,7427.03905102904,5495.40559103793
441,5831,5847.36047862218,4762.50685618257
442,5945,5991.05351014075,5140.52829497989
443,5715,5792.5007059505,4422.86380213397
445,5086,5152.15359679543,4003.90191683873
446,6349,6446.9900592263,4641.64982861091
453,5828,5814.36721770273,4657.52634134975
454,5835,5839.20889235448,4383.40404832059
457,6122,6216.68778813905,4795.45858579269
464,6640,6560.52758817803,4857.65399924459
465,5902,5943.94281897894,4607.0590887166
471,6417,6440.78460732733,4960.54840836004
476,5564,5674.77255489743,4329.33615210342
482,6506,6343.47040173892,5031.62011085608
483,5524,5682.26902019351,4522.22560363387
485,5643,5773.10287567547,4881.16226304873
489,7638,7772.05466316531,5457.09399493355
491,5540,5599.12026592991,3913.66484230588
494,6909,7007.27844733074,5470.06500606491
495,7973,7839.21299702655,5808.86321106116
496,6775,6774.8302757046,4795.23115354662
499,7686,7672.53634771427,5613.62854106204
507,5690,5637.79693540158,4320.08334141636
509,6273,6446.66728076278,5133.91017459114
510,6123,6076.58733840533,4651.18180021464
511,5943,5976.30518407431,4831.64883298474
514,7290,7240.07971171808,5189.16531914979
515,5598,5719.08263101781,4277.32708110075
516,7075,7069.78417001438,5378.11337486357
517,6620,6677.59837482292,4851.25616434186
518,6784,6765.50640809358,5136.27038406764
523,5920,5967.48937318208,4668.54304159644
524,6922,6973.13660241859,5026.84691157351
525,5248,5238.4959955883,4170.14150779845
526,6343,6134.53746744489,4664.48498989328
527,7811,7708.70090763395,5453.03305460718
528,6766,6703.73189283107,4754.82122350148
531,6468,6438.63761369014,4575.08949939493
533,5404,5457.27872930995,4393.68909629132
536,7768,7715.81014025466,5585.28879324202
541,6824,6837.85561973848,5417.31339628398
543,6512,6534.24892091975,5111.05750785518
546,6325,6248.35526047944,4669.46847374476
547,5983,6008.1865012846,4699.37130826814
550,5967,6100.57837961519,4650.47054464817
551,6196,6156.34039983669,4424.63346109263
552,6191,6199.19345553287,4446.388697388
559,7271,7350.64916773404,5683.00630227633
569,6276,6289.90889264704,5176.07711587891
571,6085,5993.67428706251,4749.241088126
573,5911,5976.70166714206,4655.71730439468
575,6767,6615.22098676161,4949.29410467053
578,7537,7536.11345147137,5516.80743311548
587,5617,5554.84330016359,4468.64120285602
590,6185,6120.77819524129,4910.96411024253
591,6470,6563.33697393914,4977.95169983742
592,5923,5911.78571385467,4412.21166048621
593,7216,7135.88027030342,5423.93696673074
