"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.500), 0.300)",1.56904178986308,0.481504858425488,1.27977213930371,0.0185128352249599,1.27980176870491,1.24372279361228,1.31596139838714,0.962,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.4795562012795,0.0969142109754894,0.485681623111854,0.272991946048439,0.657054419682822,0.783,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.819235773039371,0.0890957509059653,0.835497484242925,0.601295424598068,0.94479756248567,0.801,FALSE
"B1","normal(0, 1.0)",0,1,0.517284184370995,0.116632463614163,0.518427203873425,0.284752246189868,0.745839657899041,0.883,FALSE
"B2","normal(0, 1.0)",0,1,0.513012821346819,0.298155992252033,0.515273012989341,-0.0832714409101893,1.09501502022073,0.702,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.08905758892495,0.857272050951066,3.09527502365289,1.11857289528074,5.00733172479694,0.571,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.170579501888969,0.94320857860649,-0.0933107063256808,-2.45107559026902,1.7280185932762,0.528,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.58641285502175,0.0451851139255346,0.584378621404463,0.504175340574471,0.680581642671786,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.243432296460202,0.0585876788198386,0.237867347711772,0.143975764817355,0.370084508876713,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.235420984148414,0.0210121434550309,0.234771139729129,0.196508143536862,0.27862758222061,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.03008666066962,0.0343770517920167,1.03003982376901,0.963777205995183,1.09953614068656,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.02267596528878,1.09148028324443,0.680830084004933,0.0290768621881546,4.16562377581595,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.15340545887038,1.40570592603104,0.711468709470905,0.0298569557278799,5.21854924827032,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.325991285824157,0.088673894789997,-0.327764712296417,-0.496026943104246,-0.15180061148107,0.911,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.55312813069663,2.46952658483306,4.00219003729642,1.49164438534416,10.7236125864529,-0.022,TRUE
