"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-226.773922133971,6.86368056225122,19.3985250793404,12,-207.38
"catch",627,-1451.18580906927,21.6355895644594,9.67037152474562,0,-1441.52
