"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1257.56478022601,16.1546953363893,118.426806647835,50,-1139.14
"catch",1649,-3164.2426583185,46.7868177457972,45.1071261825627,0,-3119.14
