"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.223), 0.300)",1.2795827739976,0.392676171162512,1.28031287636998,0.386963840210375,1.23414943477849,0.676734759223211,2.19177632538435,0.015,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.682244344080631,0.187846227936103,0.71604759787385,0.22299074886582,0.94178666712754,0.58,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.121058589970386,0.38845577618822,-0.161937855147689,-0.770807905470536,0.697513981704099,0.131,TRUE
"B1","normal(0, 1.0)",0,1,0.263365489441188,0.158721128253774,0.261556467315118,-0.0509426564753408,0.56675564963182,0.841,FALSE
"B2","normal(0, 1.0)",0,1,0.518982963723848,0.391191271940729,0.507151393241106,-0.180095700822307,1.33452461868733,0.609,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.72735316496871,1.26932008207744,2.74447106108058,-0.050314655368292,5.03015252970646,0.365,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.644706387920538,1.08769053367818,0.877322034507708,-2.20190476117888,2.39510384657,0.456,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.01976419356467,0.304763992198648,0.961094530883697,0.59339895603751,1.74956902358628,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.432251967533063,0.189128124357099,0.410860208147729,0.108507306170107,0.855557053511509,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.928748529815022,0.0609921885204442,0.925444083671609,0.815889817220242,1.05874949397767,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.773353085195994,0.0636453654330977,0.773294130880426,0.656125714386736,0.904333096072357,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.73186445153166,3.15673384772091,0.763355323430543,0.0323902567449363,15.6986896324034,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.33303691418397,1.86287403764424,0.74637887497326,0.0337531411768512,6.37492534546595,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.00811924420463548,0.154981440378809,-0.00478498691942052,-0.315116214412589,0.291694642987942,0.845,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55265535724566,0.161972436825155,3.54576330761278,3.23988022708471,3.87920118488433,0.933,FALSE
