"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.318), 0.300)",1.37912974278033,0.423224974527781,1.31185601732375,0.0384202125793945,1.31571666559495,1.25133072601634,1.38172232683126,0.909,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.166607019067179,0.386616174582765,0.152058676407649,-0.630728680908529,0.817807006953796,0.135,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.19262505377259,0.359771251183647,0.219224940463871,-0.629676591064078,0.796497988143059,0.196,TRUE
"B1","normal(0, 1.0)",0,1,0.470289721707506,0.173863288490667,0.487045971691567,0.106702328065787,0.771393378380021,0.826,FALSE
"B2","normal(0, 1.0)",0,1,0.0901128457218742,0.494214287358294,0.0525217374482232,-0.826400589695331,1.19216121509369,0.506,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.09887732920531,0.847566130969704,3.11119581979632,1.31907412031891,5.03098838443076,0.576,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.120388389206687,1.01479082948985,0.131348663764349,-2.10208414121241,1.70657318627284,0.493,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.234535677838409,0.147881169770653,0.243630014592604,0.0102104493178116,0.572793300916226,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.111794956895481,0.0630187343554509,0.110906910220208,0.00616358358784625,0.218169352558206,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.502262094445909,0.115895726820114,0.518763291390847,0.182985427369126,0.678894827301339,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.776597306638786,0.0359539476361983,0.780416516324662,0.700833896587424,0.849458776993936,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,0.958611160830953,1.30211379811964,0.510390368690901,0.0332519539730244,4.62641339015064,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,2.14390324555225,2.50631718295374,0.948193718099807,0.0397318229522776,7.65470847947441,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.171856192286907,0.08292289354463,-0.154680428384941,-0.345385697099671,-0.00738760532944448,0.917,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.83290551571867,2.35565336935458,4.61324467381599,1.52161318483126,10.6549990907362,0.025,TRUE
