"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.273), 0.300)",1.33162153262818,0.408645736325748,1.27913998377479,0.0184301996540754,1.27912518829269,1.24388009483309,1.31584731381248,0.955,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.479324391839377,0.0967505214549298,0.484126564077714,0.278671665051379,0.655292707461205,0.784,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.817497564421325,0.0870718703963724,0.833163001552674,0.603712334398702,0.942392394637572,0.805,FALSE
"B1","normal(0, 1.0)",0,1,0.511863132341733,0.116892282169461,0.510842438765104,0.28553885451326,0.743780964507613,0.883,FALSE
"B2","normal(0, 1.0)",0,1,0.52295854505973,0.301437694673169,0.519744579746523,-0.0643393354382748,1.13180125184382,0.699,FALSE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.09725490574223,0.903360119125804,3.0890845508548,1.13833629871057,5.12703907959084,0.548,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,-0.167497128758237,0.933658202999693,-0.0868829550291106,-2.33379884836102,1.72385613302281,0.533,FALSE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.585703321016928,0.04564085526887,0.583181631122893,0.502987675769537,0.681143963347139,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.244991644266862,0.0582707067741904,0.240179177438359,0.145919914129914,0.370675313477736,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.234910518900442,0.0211743023862467,0.234326844344605,0.195015965689435,0.278530614403611,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,1.0293113727234,0.0341229374077167,1.02858246660618,0.963807178580057,1.09687818943841,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.05430131628688,1.15296888215118,0.696497185274937,0.0280281807793458,4.39107295326775,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.15551224910158,1.46032059774825,0.704081831526671,0.0319486840512653,5.39219348148304,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.323644388758515,0.0884806604777398,-0.324864085254999,-0.494096208134825,-0.147084882047703,0.912,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.51576153584416,2.4190179491791,3.98537720666769,1.50715013018536,10.6609543014531,-0.001,TRUE
