"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,29.878,0.5845,TRUE,TRUE
"gear",3,"2024-09-18",29,29.485,0.5686,TRUE,TRUE
"gear",4,"2024-09-19",55,34.637,0.8485,FALSE,TRUE
"gear",5,"2024-09-20",29,43.379,0.3381,TRUE,TRUE
"gear",6,"2024-09-21",48,46.348,0.6072,TRUE,TRUE
"gear",9,"2024-09-24",50,33.318,0.8243,FALSE,TRUE
"gear",10,"2024-09-25",13,25.473,0.2191,FALSE,TRUE
"gear",12,"2024-09-27",34,42.647,0.4332,TRUE,TRUE
"gear",13,"2024-09-28",79,52.884,0.8255,FALSE,TRUE
"gear",16,"2024-10-01",30,29.768,0.5864,TRUE,TRUE
"gear",18,"2024-10-03",45,32.775,0.777,FALSE,TRUE
"gear",19,"2024-10-04",29,42.611,0.3436,TRUE,TRUE
"gear",20,"2024-10-05",72,52.271,0.7824,FALSE,TRUE
"gear",23,"2024-10-08",30,30.117,0.5808,TRUE,TRUE
"gear",24,"2024-10-09",29,28.618,0.5905,TRUE,TRUE
"gear",26,"2024-10-11",14,37.415,0.1278,FALSE,TRUE
"gear",27,"2024-10-12",62,47.931,0.7482,TRUE,TRUE
"gear",28,"2024-10-13",64,49.93,0.7406,TRUE,TRUE
"gear",30,"2024-10-15",27,29.839,0.5143,TRUE,TRUE
"gear",31,"2024-10-16",37,31.994,0.6728,TRUE,TRUE
"gear",32,"2024-10-17",43,33.469,0.7405,TRUE,TRUE
"gear",33,"2024-10-18",39,46.263,0.4709,TRUE,TRUE
"gear",34,"2024-10-19",62,49.554,0.7283,TRUE,TRUE
"gear",36,"2024-10-21",29,29.499,0.5715,TRUE,TRUE
"gear",37,"2024-10-22",25,28.066,0.5044,TRUE,TRUE
"gear",38,"2024-10-23",35,29.987,0.6818,TRUE,TRUE
"gear",39,"2024-10-24",24,27.193,0.5032,TRUE,TRUE
"gear",40,"2024-10-25",10,34.56,0.0853,FALSE,TRUE
"gear",41,"2024-10-26",36,40.675,0.5185,TRUE,TRUE
"gear",42,"2024-10-27",18,37.664,0.2045,FALSE,TRUE
"gear",45,"2024-10-30",18,24.879,0.3927,TRUE,TRUE
"gear",46,"2024-10-31",12,24.3,0.2168,FALSE,TRUE
"gear",47,"2024-11-01",33,41.597,0.4355,TRUE,TRUE
"gear",48,"2024-11-02",79,51.489,0.8382,FALSE,TRUE
"gear",51,"2024-11-05",8,22.474,0.1275,FALSE,TRUE
"gear",52,"2024-11-06",17,24.705,0.3652,TRUE,TRUE
"gear",53,"2024-11-07",25,26.286,0.5508,TRUE,TRUE
"gear",54,"2024-11-08",36,42.204,0.4914,TRUE,TRUE
"gear",55,"2024-11-09",22,38.008,0.2752,TRUE,TRUE
"gear",59,"2024-11-13",25,28.096,0.5033,TRUE,TRUE
"gear",60,"2024-11-14",43,31.849,0.7687,FALSE,TRUE
"gear",61,"2024-11-15",46,45.736,0.5826,TRUE,TRUE
"gear",62,"2024-11-16",57,46.972,0.7069,TRUE,TRUE
"gear",65,"2024-11-19",13,22.897,0.2916,TRUE,TRUE
"gear",66,"2024-11-20",0,20.115,0.0024,FALSE,FALSE
"gear",67,"2024-11-21",15,22.362,0.3845,TRUE,TRUE
"gear",68,"2024-11-22",6,31.867,0.0501,FALSE,TRUE
"gear",69,"2024-11-23",23,36.459,0.3348,TRUE,TRUE
"gear",72,"2024-11-26",26,28.901,0.5152,TRUE,TRUE
"gear",73,"2024-11-27",33,30.853,0.6323,TRUE,TRUE
"gear",75,"2024-11-29",51,59.162,0.5393,TRUE,TRUE
"gear",76,"2024-11-30",123,65.047,0.9049,FALSE,TRUE
"catch",2,"2024-09-17",3,5.661,0.3628,TRUE,TRUE
"catch",2,"2024-09-17",27,15.567,0.841,FALSE,TRUE
"catch",2,"2024-09-17",0,2.83,0.0968,FALSE,TRUE
"catch",2,"2024-09-17",1,2.83,0.2942,TRUE,TRUE
"catch",3,"2024-09-18",0,2.823,0.097,FALSE,TRUE
"catch",3,"2024-09-18",3,2.823,0.6282,TRUE,TRUE
"catch",3,"2024-09-18",0,2.823,0.097,FALSE,TRUE
"catch",3,"2024-09-18",12,5.645,0.8927,FALSE,TRUE
"catch",4,"2024-09-19",0,2.803,0.0978,FALSE,TRUE
"catch",4,"2024-09-19",5,2.803,0.8219,FALSE,TRUE
"catch",4,"2024-09-19",0,2.803,0.0978,FALSE,TRUE
"catch",5,"2024-09-20",11,11.835,0.5726,TRUE,TRUE
"catch",5,"2024-09-20",2,2.367,0.5434,TRUE,TRUE
"catch",5,"2024-09-20",1,2.367,0.3438,TRUE,TRUE
"catch",5,"2024-09-20",6,3.55,0.8098,FALSE,TRUE
"catch",5,"2024-09-20",0,3.55,0.0757,FALSE,TRUE
"catch",5,"2024-09-20",6,3.55,0.8098,FALSE,TRUE
"catch",5,"2024-09-20",0,2.367,0.1157,FALSE,TRUE
"catch",6,"2024-09-21",11,3.514,0.9632,FALSE,TRUE
"catch",6,"2024-09-21",2,2.343,0.5465,TRUE,TRUE
"catch",6,"2024-09-21",6,5.857,0.6151,TRUE,TRUE
"catch",6,"2024-09-21",3,2.343,0.6965,TRUE,TRUE
"catch",6,"2024-09-21",0,1.171,0.2066,FALSE,TRUE
"catch",6,"2024-09-21",1,2.343,0.3459,TRUE,TRUE
"catch",6,"2024-09-21",1,1.171,0.5546,TRUE,TRUE
"catch",6,"2024-09-21",0,1.171,0.2066,FALSE,TRUE
"catch",6,"2024-09-21",3,4.686,0.4305,TRUE,TRUE
"catch",6,"2024-09-21",4,4.686,0.5395,TRUE,TRUE
"catch",6,"2024-09-21",3,4.686,0.4305,TRUE,TRUE
"catch",6,"2024-09-21",0,1.171,0.2066,FALSE,TRUE
"catch",6,"2024-09-21",5,3.514,0.7454,TRUE,TRUE
"catch",6,"2024-09-21",0,2.343,0.1165,FALSE,TRUE
"catch",6,"2024-09-21",0,4.686,0.0543,FALSE,TRUE
"catch",6,"2024-09-21",4,4.686,0.5395,TRUE,TRUE
"catch",6,"2024-09-21",6,3.514,0.8132,FALSE,TRUE
"catch",6,"2024-09-21",4,3.514,0.6564,TRUE,TRUE
"catch",6,"2024-09-21",0,4.686,0.0543,FALSE,TRUE
"catch",6,"2024-09-21",2,4.686,0.3067,TRUE,TRUE
"catch",6,"2024-09-21",4,2.343,0.8013,FALSE,TRUE
"catch",6,"2024-09-21",6,2.343,0.9182,FALSE,TRUE
"catch",9,"2024-09-24",7,26.201,0.149,FALSE,TRUE
"catch",9,"2024-09-24",0,1.456,0.1765,FALSE,TRUE
"catch",9,"2024-09-24",0,1.456,0.1765,FALSE,TRUE
