"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.280), 0.300)",1.33891566068316,0.410884145856417,1.3237015830791,0.0298691402838231,1.32232007387879,1.26528620083402,1.38477555474548,0.927,FALSE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.230318471093336,0.402789185562193,0.316866995195508,-0.653300398687371,0.826494059544205,0.099,TRUE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,0.130075925291386,0.435892554753295,0.179728719461446,-0.72584124049324,0.816310682318467,0.025,TRUE
"B1","normal(0, 1.0)",0,1,0.428739585552828,0.176168698853634,0.423304940463664,0.0757666472765687,0.7736362720017,0.824,FALSE
"B2","normal(0, 1.0)",0,1,0.0892257495002812,0.530513745539297,0.0549463236177613,-0.886683463747383,1.21481582134624,0.469,TRUE
"mu_mu_E[1]","normal(3.219, 2.0)",3.2188758248682,2,3.18382516867516,0.986160365770091,3.07177824203123,1.25051793964919,5.18205266905912,0.507,FALSE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.00728699197677622,1.08559308290915,0.255370766659266,-2.32565338928076,1.91802590418233,0.457,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,0.239567808130749,0.166192288028922,0.216321383282563,0.00882418525253918,0.610697220926553,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.0934919450138132,0.0569170985882988,0.0885034024605761,0.00567097002499777,0.219740055897336,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.489944798422528,0.143813131844706,0.522322716897791,0.09022757972757,0.689028511966452,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772025149740578,0.039731036330104,0.771879779818373,0.698188255925545,0.852269189891475,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.17571252150603,1.48691724725544,0.755471006729608,0.0321276209561323,5.11852844875094,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.50588435591426,2.00035936048096,0.781656348809502,0.0319736927032819,8.13270964156344,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.171860592792263,0.09117328439247,-0.171967399868679,-0.348883958074337,0.000868854512709934,0.909,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,4.59190590949462,2.41893851922255,4.18320504259679,1.47293177639844,10.921844073082,-0.001,TRUE
