"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"trailer",195,-561.056376386759,23.8338832103458,12.2752072471246,0,-548.78
"catch",131,-452.056451633034,9.7121465946832,10.6699796323567,1,-441.39
