"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
1,"2024-12-01","2024-12-01",1,1,1,1,1,1,31,0,TRUE,1.0044723382106,0.816794135723479
2,"2024-12-02","2024-12-02",1,0,1,0,1,0,1,0,TRUE,2.16612959350919,1.05828472053956
3,"2024-12-03","2024-12-03",1,1,1,1,1,1,11,0,TRUE,1.12490197939724,0.913138174626448
4,"2024-12-04","2024-12-04",1,1,1,1,1,1,13,0,TRUE,1.09888730264231,0.883467659261596
5,"2024-12-05","2024-12-05",1,1,1,1,1,1,10,0,TRUE,1.14024464876578,0.956394599304222
6,"2024-12-06","2024-12-06",1,1,1,1,1,1,11,1,TRUE,1.105863561087,0.92307646942861
7,"2024-12-07","2024-12-07",1,1,1,1,1,1,4,0,TRUE,1.10676045430932,1.09279785326949
8,"2024-12-08","2024-12-08",1,0,0,0,0,0,0,0,FALSE,2.26424134694735,1.31413733650963
9,"2024-12-09","2024-12-09",1,0,0,0,0,0,0,0,FALSE,2.34661305264727,1.30198654326672
10,"2024-12-10","2024-12-10",1,1,1,1,1,1,9,0,TRUE,1.15900283878099,1.14186043398986
11,"2024-12-11","2024-12-11",1,1,1,1,1,1,6,0,TRUE,1.14976243366796,1.01397406017397
12,"2024-12-12","2024-12-12",1,1,1,1,1,1,14,0,TRUE,1.03450497782958,0.880447223387099
13,"2024-12-13","2024-12-13",1,1,1,1,1,1,11,0,TRUE,1.15416739309611,0.90398954405075
14,"2024-12-14","2024-12-14",1,1,1,1,1,1,6,0,TRUE,1.08144308000503,0.987749783331062
15,"2024-12-15","2024-12-15",1,1,1,1,1,1,6,0,TRUE,1.08666458478973,1.20856822854037
16,"2024-12-16","2024-12-16",1,0,0,0,0,0,0,0,FALSE,2.27735885399444,1.33216043654349
17,"2024-12-17","2024-12-17",1,0,0,0,0,0,0,0,FALSE,2.32702845181876,1.30747888096069
18,"2024-12-18","2024-12-18",1,1,1,1,1,1,6,0,TRUE,1.10648401258457,1.10055430651761
19,"2024-12-19","2024-12-19",1,0,0,0,0,0,0,0,FALSE,2.18504352450259,1.17515302049774
20,"2024-12-20","2024-12-20",1,1,1,1,1,1,8,0,TRUE,1.15198195218656,1.01888199203768
21,"2024-12-21","2024-12-21",1,1,1,1,1,1,6,0,TRUE,1.18052705457848,1.04630380088715
22,"2024-12-22","2024-12-22",1,1,1,1,1,1,5,0,TRUE,1.19077311560384,1.10924963452338
23,"2024-12-23","2024-12-23",1,1,1,1,1,1,9,0,TRUE,1.09266982455089,1.01796800056867
24,"2024-12-24","2024-12-24",1,1,1,1,1,1,6,0,TRUE,1.09784987703596,1.07239250594868
25,"2024-12-25","2024-12-25",1,0,0,0,0,0,0,0,FALSE,2.17172375957854,1.17221168632493
26,"2024-12-26","2024-12-26",1,1,1,1,1,1,5,0,TRUE,1.08953785834341,1.03917374577894
27,"2024-12-27","2024-12-27",1,1,1,1,1,1,19,0,TRUE,1.03674366397108,0.848070854996976
28,"2024-12-28","2024-12-28",1,1,1,1,1,1,12,0,TRUE,1.04780926064484,0.975680245491421
29,"2024-12-29","2024-12-29",1,0,0,0,0,0,0,0,FALSE,2.3797786943455,1.18439737684817
30,"2024-12-30","2024-12-30",1,0,0,0,0,0,0,0,FALSE,2.33622275537263,1.16917589884934
31,"2024-12-31","2024-12-31",1,1,1,1,1,1,38,0,TRUE,1.40739804510147,0.952276378787926
32,"2025-01-01","2025-01-01",1,1,1,1,1,1,15,0,TRUE,1.41246909352914,1.00696461110451
33,"2025-01-02","2025-01-02",1,1,1,1,1,1,10,0,TRUE,1.10236183450327,0.992244881293241
34,"2025-01-03","2025-01-03",1,1,1,1,1,1,10,0,TRUE,1.01587880892564,0.965760570578367
35,"2025-01-04","2025-01-04",1,1,1,1,1,1,8,0,TRUE,1.09036745719216,1.12356397566425
36,"2025-01-05","2025-01-05",1,0,0,0,0,0,0,0,FALSE,2.30068882144147,1.28357053187823
37,"2025-01-06","2025-01-06",1,0,0,0,0,0,0,0,FALSE,2.35566194491193,1.32264046473185
38,"2025-01-07","2025-01-07",1,1,1,1,1,1,4,0,TRUE,1.19410371419086,1.25465789049056
39,"2025-01-08","2025-01-08",1,1,1,1,1,1,4,0,TRUE,1.11852374134321,1.15833129732553
40,"2025-01-09","2025-01-09",1,1,1,1,1,1,4,0,TRUE,1.05929206123565,1.05883976324086
41,"2025-01-10","2025-01-10",1,1,1,1,1,1,12,0,TRUE,1.11778364942689,0.977043620881148
42,"2025-01-11","2025-01-11",1,1,1,1,1,1,57,0,TRUE,0.939001451168222,0.778806259767079
43,"2025-01-12","2025-01-12",1,0,0,0,0,0,0,0,FALSE,2.31453377581817,1.14192865592743
44,"2025-01-13","2025-01-13",1,0,0,0,0,0,0,0,FALSE,2.3162671904702,1.21131243499183
45,"2025-01-14","2025-01-14",1,1,1,1,1,1,15,0,TRUE,1.05821613911964,1.00847857405773
46,"2025-01-15","2025-01-15",1,0,0,0,0,0,0,0,FALSE,2.14028394910792,1.18660599349951
47,"2025-01-16","2025-01-16",1,1,1,1,1,1,3,0,TRUE,1.19431957518648,1.13411671267625
48,"2025-01-17","2025-01-17",1,1,1,1,1,1,11,0,TRUE,1.03224902049263,1.00348640876236
49,"2025-01-18","2025-01-18",1,1,1,1,1,1,17,0,TRUE,1.03284123332945,0.972257466032645
50,"2025-01-19","2025-01-19",1,0,0,0,0,0,0,0,FALSE,2.3080713022177,1.25222266588774
51,"2025-01-20","2025-01-20",1,0,0,0,0,0,0,0,FALSE,2.33577156942754,1.31984325382509
52,"2025-01-21","2025-01-21",1,1,1,1,1,1,2,0,TRUE,1.20927703227436,1.28397787773218
53,"2025-01-22","2025-01-22",1,1,1,1,1,1,7,1,TRUE,1.29438638732444,1.17741122341556
