"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",1,"2024-12-01",76,74.012,0.5907,TRUE,TRUE
"gear",3,"2024-12-03",27,29.442,0.4793,TRUE,TRUE
"gear",4,"2024-12-04",30,29.998,0.5608,TRUE,TRUE
"gear",5,"2024-12-05",20,22.034,0.4755,TRUE,TRUE
"gear",6,"2024-12-06",25,31.186,0.3508,TRUE,TRUE
"gear",7,"2024-12-07",31,33.667,0.4786,TRUE,TRUE
"gear",10,"2024-12-10",23,24.341,0.5072,TRUE,TRUE
"gear",11,"2024-12-11",20,23.019,0.431,TRUE,TRUE
"gear",12,"2024-12-12",39,35.593,0.6524,TRUE,TRUE
"gear",13,"2024-12-13",22,28.222,0.3373,TRUE,TRUE
"gear",14,"2024-12-14",37,37.42,0.5509,TRUE,TRUE
"gear",15,"2024-12-15",33,36.121,0.4704,TRUE,TRUE
"gear",18,"2024-12-18",32,31.391,0.5793,TRUE,TRUE
"gear",20,"2024-12-20",22,25.254,0.4299,TRUE,TRUE
"gear",21,"2024-12-21",20,22.774,0.4424,TRUE,TRUE
"gear",22,"2024-12-22",19,23.587,0.3672,TRUE,TRUE
"gear",23,"2024-12-23",29,28.121,0.5925,TRUE,TRUE
"gear",24,"2024-12-24",31,31.438,0.5482,TRUE,TRUE
"gear",26,"2024-12-26",33,33.684,0.5392,TRUE,TRUE
"gear",27,"2024-12-27",50,52.826,0.5031,TRUE,TRUE
"gear",28,"2024-12-28",58,59.336,0.5382,TRUE,TRUE
"gear",31,"2024-12-31",96,96.732,0.5533,TRUE,TRUE
"gear",32,"2025-01-01",55,63.055,0.417,TRUE,TRUE
"gear",33,"2025-01-02",28,28.825,0.5291,TRUE,TRUE
"gear",34,"2025-01-03",55,54.741,0.5669,TRUE,TRUE
"gear",35,"2025-01-04",39,42.323,0.4754,TRUE,TRUE
"gear",38,"2025-01-07",19,21.728,0.4421,TRUE,TRUE
"gear",39,"2025-01-08",29,29.716,0.5395,TRUE,TRUE
"gear",40,"2025-01-09",35,34.515,0.5761,TRUE,TRUE
"gear",41,"2025-01-10",34,43.232,0.3319,TRUE,TRUE
"gear",42,"2025-01-11",149,130.729,0.7053,TRUE,TRUE
"gear",45,"2025-01-14",50,47.939,0.6049,TRUE,TRUE
"gear",47,"2025-01-16",16,20.075,0.3683,TRUE,TRUE
"gear",48,"2025-01-17",47,47.928,0.5425,TRUE,TRUE
"gear",49,"2025-01-18",62,60.833,0.5856,TRUE,TRUE
"gear",52,"2025-01-21",16,17.195,0.5007,TRUE,TRUE
"gear",53,"2025-01-22",8,11.904,0.2727,TRUE,TRUE
"gear",54,"2025-01-23",16,15.697,0.5771,TRUE,TRUE
"gear",55,"2025-01-24",9,16.169,0.1669,FALSE,TRUE
"gear",56,"2025-01-25",68,61.79,0.6647,TRUE,TRUE
"gear",60,"2025-01-29",32,31.569,0.5715,TRUE,TRUE
"gear",61,"2025-01-30",24,24.361,0.5479,TRUE,TRUE
"gear",62,"2025-01-31",14,20.934,0.2434,FALSE,TRUE
"gear",63,"2025-02-01",48,45.466,0.6166,TRUE,TRUE
"gear",67,"2025-02-05",2,5.753,0.13,FALSE,TRUE
"gear",68,"2025-02-06",4,6.5,0.287,TRUE,TRUE
"gear",69,"2025-02-07",13,16.5,0.3682,TRUE,TRUE
"gear",70,"2025-02-08",65,64.39,0.5753,TRUE,TRUE
"gear",73,"2025-02-11",20,20.604,0.5351,TRUE,TRUE
"gear",74,"2025-02-12",11,14.326,0.3578,TRUE,TRUE
"gear",76,"2025-02-14",23,28.471,0.3671,TRUE,TRUE
"gear",77,"2025-02-15",65,60.815,0.6305,TRUE,TRUE
"gear",81,"2025-02-19",12,15.841,0.3413,TRUE,TRUE
"gear",82,"2025-02-20",30,27.102,0.659,TRUE,TRUE
"gear",83,"2025-02-21",18,23.247,0.3382,TRUE,TRUE
"gear",84,"2025-02-22",28,29.885,0.4998,TRUE,TRUE
"gear",87,"2025-02-25",11,15.154,0.3156,TRUE,TRUE
