"parameter","prior","prior_mean","prior_sd","post_mean","post_sd","post_median","post_lo95","post_hi95","contraction","prior_influential"
"R_G","lognormal(log(1.280), 0.300)",1.33891566068316,0.410884145856417,1.33649883564174,0.409653878522462,1.27699451295492,0.719216272662135,2.29597290535864,0.003,TRUE
"phi_E","2*beta(2.0,2.0)-1",0,0.447213595499958,0.675135264669644,0.186645748120681,0.707829557472702,0.229366339293037,0.937561632600688,0.583,FALSE
"phi_C","2*beta(2.0,2.0)-1",0,0.447213595499958,-0.1184038504838,0.396876083383025,-0.153807919072151,-0.775050186918985,0.708892736648206,0.113,TRUE
"B1","normal(0, 1.0)",0,1,0.262677342387129,0.163311129826909,0.263738182166881,-0.0581355564710946,0.577914850760384,0.837,FALSE
"B2","normal(0, 1.0)",0,1,0.533804826335143,0.385615374522664,0.522463334863372,-0.199694779766884,1.32381679214005,0.614,FALSE
"mu_mu_E[1]","normal(2.303, 2.0)",2.30258509299405,2,2.65876515144507,1.22926498831484,2.70900003843313,0.0502323724525996,5.08302947539719,0.385,TRUE
"mu_mu_C[1]","normal(-0.693, 2.0)",-0.693147180559945,2,0.63481215240029,1.12898358555161,0.863782851601999,-2.25975071926408,2.48040052674031,0.436,TRUE
"sigma_eps_E","half-cauchy(0, 1.0)",NA,NA,1.02808359655093,0.314093106876576,0.974390618550373,0.586627538584012,1.77398263051699,NA,FALSE
"sigma_eps_C","half-cauchy(0, 1.0)",NA,NA,0.424017805608477,0.185080427967695,0.404761915912986,0.104237231148618,0.861497731521929,NA,FALSE
"sigma_r_E","half-cauchy(0, 1.0)",NA,NA,0.929831816134648,0.0619607192949595,0.927085808154216,0.815845932814391,1.05906514995789,NA,FALSE
"sigma_r_C","half-cauchy(0, 1.0)",NA,NA,0.772670972097368,0.0648620530373787,0.77015344988639,0.654760844254265,0.90954747589376,NA,FALSE
"sigma_mu_E","half-cauchy(0, 1.0)",NA,NA,1.2505315492563,1.87691293274837,0.737647656475103,0.0309056379507876,5.87326249589464,NA,FALSE
"sigma_mu_C","half-cauchy(0, 1.0)",NA,NA,1.37964870692536,2.0237073623705,0.785225015555097,0.0334336769870305,6.35202764587576,NA,FALSE
"B1_C","normal(0, 1.0)",0,1,-0.0100273074252607,0.15418245745179,-0.0110538245998687,-0.306428848213788,0.289481932552019,0.846,FALSE
"R_G_boat","lognormal(log(4.000), 0.500)",4.53259381226731,2.41560213284352,3.55248687526927,0.163450557043471,3.54940657421342,3.23759743457243,3.87853475074624,0.932,FALSE
