"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",52,-226.559579251261,6.02957316026157,17.7218966416401,30,-208.84
"catch",627,-1451.49902871107,21.6462940778215,9.70151192160382,0,-1441.8
