"stream","n_obs","elpd_loo","se_elpd_loo","p_loo","n_pareto_k_gt_0.7","sum_lpd"
"gear",311,-1258.12141699429,16.332344529301,118.927333798552,49,-1139.19
"catch",1649,-3164.18050197682,46.7993943007031,44.95624514763,0,-3119.22
