"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,30.207,0.5838,TRUE,TRUE
"gear",3,"2024-09-18",29,29.978,0.5674,TRUE,TRUE
"gear",4,"2024-09-19",55,32.668,0.87,FALSE,TRUE
"gear",5,"2024-09-20",29,46.21,0.3111,TRUE,TRUE
"gear",6,"2024-09-21",48,47.723,0.594,TRUE,TRUE
"gear",9,"2024-09-24",50,31.912,0.8415,FALSE,TRUE
"gear",10,"2024-09-25",13,27.446,0.2017,FALSE,TRUE
"gear",12,"2024-09-27",34,46.189,0.3989,TRUE,TRUE
"gear",13,"2024-09-28",79,52.363,0.8273,FALSE,TRUE
"gear",16,"2024-10-01",30,30.237,0.5834,TRUE,TRUE
"gear",18,"2024-10-03",45,31.862,0.7913,FALSE,TRUE
"gear",19,"2024-10-04",29,46.284,0.3154,TRUE,TRUE
"gear",20,"2024-10-05",72,51.19,0.7922,FALSE,TRUE
"gear",23,"2024-10-08",30,29.76,0.5936,TRUE,TRUE
"gear",24,"2024-10-09",29,29.236,0.583,TRUE,TRUE
"gear",26,"2024-10-11",14,43.274,0.096,FALSE,TRUE
"gear",27,"2024-10-12",62,49.451,0.7295,TRUE,TRUE
"gear",28,"2024-10-13",64,50.371,0.7367,TRUE,TRUE
"gear",30,"2024-10-15",27,30.124,0.5191,TRUE,TRUE
"gear",31,"2024-10-16",37,31.088,0.6965,TRUE,TRUE
"gear",32,"2024-10-17",43,31.726,0.772,FALSE,TRUE
"gear",33,"2024-10-18",39,47.712,0.4594,TRUE,TRUE
"gear",34,"2024-10-19",62,50.88,0.7131,TRUE,TRUE
"gear",36,"2024-10-21",29,32.565,0.5162,TRUE,TRUE
"gear",37,"2024-10-22",25,29.417,0.4873,TRUE,TRUE
"gear",38,"2024-10-23",35,29.954,0.6853,TRUE,TRUE
"gear",39,"2024-10-24",24,28.252,0.4911,TRUE,TRUE
"gear",40,"2024-10-25",10,40.951,0.0596,FALSE,TRUE
"gear",41,"2024-10-26",36,43.962,0.4713,TRUE,TRUE
"gear",42,"2024-10-27",18,42.175,0.1709,FALSE,TRUE
"gear",45,"2024-10-30",18,26.964,0.3569,TRUE,TRUE
"gear",46,"2024-10-31",12,26.56,0.1917,FALSE,TRUE
"gear",47,"2024-11-01",33,44.912,0.4005,TRUE,TRUE
"gear",48,"2024-11-02",79,50.311,0.8455,FALSE,TRUE
"gear",51,"2024-11-05",8,25.704,0.1006,FALSE,TRUE
"gear",52,"2024-11-06",17,26.951,0.3248,TRUE,TRUE
