"chain","n_iter","divergent","mean_accept_stat","mean_treedepth","max_treedepth","mean_n_leapfrog","mean_stepsize","ebfmi","ebfmi_low_flag"
1,2500,19,0.960892077556553,7.9888,9,256.976,0.0125515317100693,0.881070127081645,FALSE
2,2500,9,0.986802356065157,8.9936,9,510.2188,0.00673038578259397,0.960114046750833,FALSE
3,2500,13,0.979390461779104,8.99,9,509.6304,0.00805677821877707,0.902715693619909,FALSE
4,2500,13,0.976180447386012,8.9904,9,509.7692,0.00853455201738955,0.938260066071017,FALSE
