"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.653846153846154,0.980769230769231,0.493317307692308,0.239784278639792,52,52
"catch",0.559808612440191,0.987240829346092,0.507934609250399,0.296613028453791,627,627
