"data_type","coverage_50","coverage_95","pit_mean","pit_sd","n","n_obs"
"gear",0.752411575562701,0.980707395498392,0.500301446945338,0.222676068805939,311,311
"catch",0.733171619163129,0.991510006064281,0.498366434202547,0.277738387497925,1649,1649
