"period","date_start","date_end","n_days","n_days_with_effort","n_days_with_interview","frac_days_effort","frac_days_interview","n_effort_obs","n_interviews","n_ie_obs","observed","omega_E_ci95_width","omega_C_ci95_width"
54,"2024-11-08","2024-11-08",1,1,1,1,1,1,14,0,TRUE,0.9139007154916,0.442560690272856
55,"2024-11-09","2024-11-09",1,1,1,1,1,1,18,1,TRUE,1.02467297155671,0.431337113866122
56,"2024-11-10","2024-11-10",1,0,0,0,0,0,0,0,FALSE,1.14569123876698,0.499800808814599
57,"2024-11-11","2024-11-11",1,0,0,0,0,0,0,0,FALSE,1.11671625742002,0.498664066677855
58,"2024-11-12","2024-11-12",1,0,0,0,0,0,0,0,FALSE,1.07843491970353,0.515201761437856
59,"2024-11-13","2024-11-13",1,1,1,1,1,1,8,0,TRUE,0.922242324458388,0.471352285385833
60,"2024-11-14","2024-11-14",1,1,1,1,1,1,15,0,TRUE,0.925150536532414,0.475888927181983
61,"2024-11-15","2024-11-15",1,1,1,1,1,1,25,0,TRUE,0.887511396971317,0.455649185282296
62,"2024-11-16","2024-11-16",1,1,1,1,1,1,30,0,TRUE,0.91932872399071,0.412459783443789
63,"2024-11-17","2024-11-17",1,0,0,0,0,0,0,0,FALSE,1.09675408852609,0.492971795540237
64,"2024-11-18","2024-11-18",1,0,0,0,0,0,0,0,FALSE,1.19198951586177,0.533791376246423
65,"2024-11-19","2024-11-19",1,1,1,1,1,1,8,0,TRUE,1.22742950469151,0.514602505630022
66,"2024-11-20","2024-11-20",1,1,0,1,0,1,0,0,TRUE,1.57011962575872,0.519217561913363
67,"2024-11-21","2024-11-21",1,1,1,1,1,1,5,0,TRUE,1.2976131565266,0.465653306412144
68,"2024-11-22","2024-11-22",1,1,1,1,1,1,2,0,TRUE,1.40934116696829,0.480480419984646
69,"2024-11-23","2024-11-23",1,1,1,1,1,1,9,0,TRUE,1.1507021139873,0.46279411757975
70,"2024-11-24","2024-11-24",1,0,0,0,0,0,0,0,FALSE,1.20016351766084,0.491130830268069
71,"2024-11-25","2024-11-25",1,0,0,0,0,0,0,0,FALSE,1.13652821845587,0.527451830395237
72,"2024-11-26","2024-11-26",1,1,1,1,1,1,9,0,TRUE,0.948102904593633,0.486004688672829
73,"2024-11-27","2024-11-27",1,1,1,1,1,1,8,0,TRUE,0.935926137683592,0.475048038677188
74,"2024-11-28","2024-11-28",1,0,0,0,0,0,0,0,FALSE,1.10724929470057,0.501975047472915
75,"2024-11-29","2024-11-29",1,1,1,1,1,1,33,0,TRUE,1.15108648263863,0.389171675995175
76,"2024-11-30","2024-11-30",1,1,1,1,1,1,48,0,TRUE,1.13783533635542,0.365060752938438
